2,35,37,38,39,8,42,7,12,13,15,16,17,18,3,21,11,28,10,5
32,34,35,4,5,40,42,43,12,45,14,47,48,17,18,46,8,29,30,31
2,3,37,49,8,9,10,11,45,16,34,50,19,40,41,23,39,28,42,30
32,1,3,6,38,7,8,41,42,11,13,46,15,17,19,23,24,26,29,31
1,34,3,36,37,17,12,10,7,44,2,46,47,16,49,9,45,25,26,15
32,1,2,36,37,38,7,40,11,34,46,13,48,49,20,22,24,4,31,5
32,1,49,36,5,38,7,9,43,44,46,15,17,18,12,22,4,33,30,31
16,2,35,5,38,40,15,18,8,13,46,45,48,17,50,19,22,27,29,30
1,2,11,36,5,6,7,42,43,13,14,45,49,18,20,24,27,10,30,37
32,33,3,4,37,6,1,40,42,11,44,45,46,15,16,24,47,28,30,31
32,33,3,36,39,9,12,11,44,13,14,16,49,20,46,24,25,27,28,31
2,35,36,37,7,8,41,42,43,12,45,46,48,49,19,20,24,28,29,30
33,35,38,6,8,45,46,48,49,50,19,20,14,22,23,24,28,29,30,31
32,1,3,36,37,6,49,41,43,45,14,50,17,18,20,22,25,27,29,31
32,1,34,35,5,16,33,8,41,11,14,47,48,6,50,3,26,15,30,31
32,1,2,35,4,5,38,7,8,41,10,43,13,46,16,3,21,22,27,28
1,34,43,6,48,40,9,10,45,12,50,13,16,18,20,22,23,29,42,31
32,35,17,8,41,42,13,46,15,49,50,3,20,22,40,24,27,28,29,31
32,16,2,3,39,40,41,10,11,13,46,15,48,34,18,14,9,29,30,31
48,2,3,4,5,7,40,41,10,43,34,46,16,18,20,22,23,33,42,37
1,34,5,38,40,10,13,46,45,48,49,23,24,25,26,27,28,42,30,31
32,33,3,4,6,1,8,41,42,11,14,47,17,19,21,43,23,27,10,30
2,34,36,5,7,8,41,42,11,44,45,14,48,17,18,23,28,29,30,37
34,3,4,37,6,40,42,43,12,13,46,15,16,18,25,21,23,36,5,31
32,33,36,38,6,39,41,10,11,12,46,15,16,19,30,9,25,26,44,4
34,35,4,6,38,49,9,10,45,15,48,17,19,23,24,25,26,47,29,31
1,3,36,37,6,39,43,44,45,46,15,48,50,19,20,23,24,4,25,30
16,2,35,1,33,39,42,11,13,46,48,17,18,3,14,22,26,5,29,37
33,2,43,6,7,8,44,11,12,15,49,50,19,21,23,39,26,27,29,31
34,3,5,6,39,9,11,45,14,47,16,27,18,20,7,2,26,15,30,37
16,34,36,5,6,1,11,12,2,14,15,48,20,21,22,24,25,26,27,31
3,37,6,8,41,42,43,15,48,49,50,19,21,22,23,25,26,10,28,29
48,34,4,38,39,8,11,45,15,16,17,18,19,20,23,24,36,26,27,29
1,35,36,33,6,39,43,44,13,14,47,49,17,19,20,22,25,4,26,30
32,2,3,36,37,8,42,43,12,13,14,47,49,35,23,24,4,27,28,31
32,3,49,38,7,40,41,42,14,48,17,50,20,23,25,26,28,29,30,31
2,3,4,38,6,39,41,11,44,45,15,17,18,19,43,26,47,28,29,31
1,2,27,4,37,6,33,38,44,7,12,13,15,48,19,20,22,24,47,28
2,3,4,49,39,31,9,42,44,45,14,47,17,18,21,22,23,36,27,37
32,16,2,34,4,45,14,48,50,18,19,20,21,25,24,36,26,29,30,31
32,33,36,38,6,8,41,10,43,12,15,48,40,50,19,22,47,37,30,31
34,35,36,6,39,40,41,42,11,13,14,45,48,17,21,27,26,15,10,31
32,1,2,3,4,7,8,41,11,12,45,14,47,16,29,19,23,18,13,30
16,34,35,4,38,39,41,44,2,47,15,48,49,3,20,21,23,36,27,28
2,3,37,39,40,9,42,11,12,45,46,15,16,49,50,41,24,26,28,31
32,1,34,4,16,7,8,41,11,44,2,14,15,48,40,19,36,28,13,30
3,16,35,4,37,32,10,43,5,47,48,17,18,19,23,24,25,26,28,31
