1,3,4,5,38,40,10,46,15,16,17,50,35,23,24,25,47,29,30,37
33,2,3,36,5,6,39,38,41,42,11,12,13,50,35,20,23,27,28,29
32,1,3,37,7,41,42,11,14,47,16,20,21,22,24,39,27,28,10,46
32,33,35,43,5,6,48,39,13,46,47,16,34,18,19,7,38,28,29,37
35,34,3,4,49,38,39,40,9,7,12,15,11,17,19,21,8,24,29,30
1,2,3,49,39,40,7,13,46,47,48,17,35,20,14,22,23,26,27,31
1,34,3,36,7,8,9,42,16,49,18,19,20,22,23,27,28,29,30,31
32,33,2,34,36,39,40,42,43,12,45,14,50,49,18,1,24,46,27,30
32,1,34,37,38,33,41,39,44,14,15,49,22,9,26,47,28,29,30,5
16,2,3,5,38,39,8,41,42,44,45,12,47,48,50,19,22,9,28,29
32,1,2,3,36,6,7,8,41,11,45,46,13,16,40,19,24,25,26,28
32,33,2,3,36,49,7,8,9,42,11,12,44,48,17,50,19,21,25,28
48,11,36,6,38,40,41,10,43,12,13,46,44,16,8,50,19,22,27,31
32,16,36,38,6,1,9,10,12,13,46,47,48,50,14,20,21,15,28,31
34,50,36,5,6,7,38,12,42,13,45,47,48,49,18,19,27,37,30,31
32,33,34,3,17,37,38,7,9,10,11,45,47,49,50,21,23,6,28,5
34,35,36,5,6,11,14,47,16,49,37,19,20,21,23,26,38,29,30,31
33,18,36,5,38,17,40,10,43,13,45,14,15,8,50,22,24,26,47,42
32,11,36,37,38,39,40,9,42,7,44,13,46,47,8,50,21,22,49,29
32,1,10,44,42,11,12,45,14,17,18,41,20,46,23,25,26,27,29,30
1,34,3,35,10,44,13,14,15,16,49,18,19,20,21,22,25,26,47,42
35,3,5,1,40,15,42,11,8,48,49,19,20,22,23,24,7,26,47,30
32,33,34,3,36,5,38,39,8,23,46,15,49,18,20,43,40,25,47,30
32,35,3,4,33,1,40,42,43,12,45,14,17,18,19,24,36,26,28,30
32,16,34,3,4,33,38,7,40,42,43,11,45,15,48,17,22,26,28,29
33,5,38,1,40,10,11,13,45,48,49,21,8,24,22,47,28,42,30,31
32,33,35,36,6,38,40,42,44,13,46,17,50,19,21,24,25,26,28,31
2,4,37,38,39,12,10,43,44,45,14,50,20,21,24,36,26,28,7,5
48,34,35,4,39,41,42,2,12,45,46,15,16,43,30,24,25,26,29,7
33,2,3,4,1,42,11,44,18,47,48,49,50,19,21,22,23,15,30,31
14,2,50,37,6,8,9,42,44,13,46,15,48,18,19,21,23,24,27,31
32,34,43,36,37,7,41,10,2,44,45,12,47,48,17,50,20,26,29,31
32,2,35,37,17,41,39,12,13,14,24,48,49,19,46,22,7,45,29,21
33,43,36,37,48,8,9,39,44,45,46,16,11,50,21,23,4,26,30,31
32,1,34,35,4,49,7,41,10,39,45,47,11,17,18,20,22,25,27,30
33,34,35,4,37,9,42,12,45,14,47,48,10,22,41,24,26,15,13,30
32,1,4,40,9,11,45,14,15,48,18,20,21,41,24,26,27,29,30,31
48,34,17,37,33,8,11,13,14,15,16,49,18,19,20,21,22,45,25,5
1,3,4,6,48,8,41,10,45,46,15,16,49,22,36,26,27,28,29,30
32,33,5,6,38,40,41,42,43,13,14,15,16,50,21,23,26,27,28,31
32,33,34,35,4,38,39,9,42,45,12,13,46,47,49,17,14,25,26,30
1,2,34,4,6,17,42,7,44,45,14,16,49,10,48,25,28,29,30,31
32,19,34,35,4,38,6,39,8,10,11,12,50,14,16,49,18,3,28,29
34,35,4,5,38,40,44,10,43,12,45,46,15,16,17,50,20,29,30,31
32,1,35,37,38,7,40,41,11,13,46,47,16,17,50,19,21,6,30,31
33,34,36,37,39,42,11,44,47,48,18,20,22,23,24,25,27,28,29,30
32,33,34,35,4,5,38,44,12,45,15,18,19,21,9,25,27,28,29,30
33,2,35,38,48,40,10,43,12,45,14,11,49,19,20,46,22,27,29,31
5,35,6,38,44,12,45,46,13,48,49,18,19,20,41,24,28,29,30,31
33,34,3,4,12,42,44,2,48,17,18,19,9,22,23,25,26,27,29,31
2,35,37,6,39,8,41,23,12,45,47,16,17,19,21,43,9,26,27,31
33,3,4,9,41,11,44,12,47,48,18,20,14,46,24,25,27,29,30,21
32,16,34,35,36,37,38,1,40,9,43,12,13,14,11,49,50,22,4,5
33,2,3,36,37,38,7,40,42,11,13,14,45,48,19,21,24,6,28,30
34,38,6,39,8,9,11,13,46,16,17,18,19,20,21,22,23,2,26,37
32,1,2,43,36,37,49,42,11,34,14,17,50,20,22,23,7,27,28,29
3,36,37,39,8,12,7,44,14,47,48,17,18,19,22,24,4,26,27,28
32,33,34,35,5,6,1,8,9,42,44,2,12,47,48,10,19,27,28,29
16,18,11,4,37,6,39,40,42,7,12,13,49,43,50,21,22,23,26,31
32,33,2,35,4,37,7,8,10,13,46,47,16,40,20,14,27,49,15,5
1,2,27,49,8,41,43,44,13,46,47,11,17,50,3,40,18,15,29,30
32,33,34,17,5,48,8,42,43,44,13,14,47,16,49,50,46,24,27,31
1,35,4,5,6,7,40,10,11,44,48,43,18,22,39,26,38,28,29,30
3,4,5,6,8,41,11,13,46,47,16,43,18,35,20,25,28,37,30,31
33,34,35,4,49,42,11,12,2,45,16,17,50,19,22,23,36,27,29,30
34,35,38,6,7,40,9,42,43,45,14,15,3,21,23,39,26,47,29,31
32,33,11,4,5,6,7,8,9,10,43,44,47,48,35,22,23,24,28,29
48,34,3,4,37,6,7,8,13,15,16,18,19,20,24,26,28,29,30,35
2,3,37,39,8,42,7,44,13,46,45,17,18,22,24,25,26,27,10,31
33,34,35,39,8,43,13,14,15,48,50,18,3,46,22,25,26,28,29,30
3,34,35,49,6,39,40,41,11,44,14,17,19,20,21,22,23,25,30,5
1,2,35,4,33,9,10,11,12,45,15,49,50,20,21,22,41,24,26,42
32,34,43,36,37,7,8,9,15,39,14,47,16,49,50,42,21,27,28,10
32,34,35,5,6,10,11,12,45,15,17,50,42,20,21,22,25,47,29,31
3,1,34,43,32,35,39,40,9,10,11,12,14,17,50,19,21,23,26,29
32,6,38,39,40,41,10,43,44,46,47,48,17,20,14,9,28,42,30,5
32,1,34,4,5,7,15,41,42,12,2,13,18,19,22,24,26,27,29,37
32,2,4,37,40,41,42,12,46,15,48,8,18,19,22,23,24,10,30,5
1,4,5,16,33,41,42,12,13,14,47,48,17,18,19,24,25,28,29,31
48,2,4,37,6,7,11,12,45,47,16,13,22,25,24,39,26,27,28,29
35,36,37,38,39,40,9,43,50,16,17,18,20,22,24,25,6,28,29,31
2,50,36,38,7,8,9,11,13,45,46,15,17,18,23,24,27,28,29,30
32,1,34,35,36,6,38,33,40,9,42,11,44,13,45,16,17,24,39,26
32,33,2,3,4,17,41,10,18,45,46,29,34,49,50,43,25,27,42,39
33,2,36,6,8,41,42,44,50,15,48,40,18,30,22,25,27,28,4,31
32,33,35,36,5,7,9,10,11,14,49,50,19,20,1,43,46,25,42,31
1,3,5,33,40,12,43,44,13,14,15,48,19,9,23,24,20,26,28,31
33,34,43,36,37,48,40,41,42,11,45,47,16,24,50,35,21,18,4,28
32,33,2,3,4,6,40,10,44,47,17,50,22,24,25,27,28,29,30,31
32,1,34,35,4,38,19,8,41,11,44,13,49,3,21,22,24,25,31,5
32,1,5,33,41,10,12,45,46,15,17,50,19,20,9,25,26,28,30,37
32,33,34,35,6,38,40,11,12,45,14,13,49,19,24,25,27,37,30,5
32,1,2,35,33,7,40,11,43,45,15,48,17,18,21,22,24,25,26,28
32,33,35,36,6,38,39,42,12,13,46,15,3,20,22,23,24,27,28,10
3,37,7,44,10,11,12,13,46,16,43,50,19,21,9,25,27,29,30,31
32,1,3,33,39,8,41,43,12,13,14,11,49,50,35,25,26,29,30,37
32,1,11,5,6,39,9,43,45,14,15,49,3,20,41,22,23,26,35,37
32,33,35,4,38,39,8,42,11,14,16,17,18,19,20,21,22,40,24,29
32,33,3,1,5,6,48,9,44,13,14,16,17,35,46,41,26,37,30,19
1,2,35,4,6,41,42,43,13,47,16,17,18,3,20,24,25,26,30,31
33,2,35,4,5,39,40,41,10,12,45,8,49,18,17,21,22,24,25,28
32,1,34,11,36,5,38,8,41,43,47,17,50,3,20,23,24,28,29,31
1,2,35,4,38,6,39,40,9,12,13,15,34,49,18,3,21,8,23,22
32,48,34,35,36,37,7,44,47,16,49,21,22,25,24,4,26,15,29,31
3,35,37,38,17,8,12,10,43,44,46,49,50,19,20,24,6,28,29,5
32,2,3,36,38,7,15,47,45,14,13,17,19,21,23,24,25,27,29,30
1,34,5,38,7,9,12,13,48,17,50,19,21,23,33,27,28,29,30,16
1,34,3,4,38,7,10,43,45,47,48,49,50,21,22,23,24,39,16,31
33,34,3,4,5,38,7,40,41,10,12,13,47,49,18,9,36,15,28,30
18,35,4,38,7,8,41,42,39,12,13,46,16,11,50,19,21,23,29,31
1,2,35,6,49,8,42,13,45,47,48,40,3,20,22,26,15,28,10,31
43,4,37,17,10,12,42,11,44,45,16,49,18,19,20,50,25,27,29,39
32,3,6,38,8,15,42,11,44,45,46,47,22,23,25,26,27,13,30,5
1,35,36,37,39,8,42,13,46,47,16,17,20,48,22,23,25,28,4,5
32,35,2,3,38,12,42,44,13,46,15,10,19,20,21,22,25,28,29,30
1,34,35,4,5,7,8,41,39,13,46,11,17,18,20,14,22,28,29,37
32,1,2,36,16,7,9,10,43,47,48,17,18,41,22,23,24,4,30,31
1,2,3,4,5,38,8,9,10,11,44,34,46,13,16,17,35,14,47,28
33,34,3,1,6,38,49,8,42,43,2,46,47,16,17,10,14,26,29,31
33,4,38,7,14,11,12,45,46,15,16,17,19,21,22,23,25,27,28,29
32,33,2,38,6,1,8,44,13,14,15,16,17,20,21,22,40,26,47,31
32,2,3,36,6,8,9,18,12,45,46,47,50,19,14,22,24,25,26,27
1,3,4,5,38,7,10,43,50,15,11,18,35,25,21,23,39,6,29,31
32,1,35,36,5,6,7,8,9,42,44,46,16,21,22,23,24,33,27,29
32,33,35,36,37,16,1,10,39,47,48,49,3,21,24,6,28,26,30,5
32,1,2,27,37,6,33,8,38,42,34,47,48,20,22,24,25,26,15,28
32,33,2,3,5,38,49,40,41,10,44,14,15,17,18,23,24,26,27,31
32,35,49,6,39,40,42,45,14,47,17,18,20,21,24,25,31,5,30,37
32,2,43,36,5,6,39,8,9,10,11,12,45,14,47,49,18,3,23,28
32,35,17,37,38,7,10,43,44,15,49,18,19,25,23,36,26,27,29,31
11,36,6,7,9,10,43,45,47,18,3,20,22,23,24,25,26,15,29,30
32,33,2,35,36,39,41,10,43,44,34,15,48,11,50,19,45,26,27,28
33,34,3,38,7,40,41,10,43,12,2,46,47,48,8,20,14,24,27,13
14,33,36,37,38,40,42,11,12,45,46,13,49,19,21,23,47,28,29,31
19,1,33,36,37,39,40,10,7,46,15,11,49,3,21,25,26,47,28,5
1,2,35,37,39,42,43,13,14,47,16,50,3,20,46,22,23,45,26,21
32,33,37,15,8,41,43,13,14,45,48,17,50,20,46,22,23,27,29,31
2,35,37,39,40,41,34,13,14,45,48,17,50,19,20,49,24,26,27,31
19,1,34,36,37,6,41,42,44,45,46,47,16,17,50,14,21,25,27,28
1,34,43,4,37,48,9,42,11,18,46,45,16,50,19,22,24,7,33,30
32,2,35,5,39,11,44,13,14,47,20,21,22,23,25,26,28,29,30,31
32,33,34,3,37,19,1,40,9,42,39,46,47,41,20,14,23,7,30,35
32,1,34,3,4,37,6,9,10,29,45,14,47,18,20,21,22,41,27,42
32,33,34,3,36,37,9,44,45,14,15,16,17,50,21,23,47,13,30,5
3,4,5,7,40,10,11,13,18,46,15,48,50,20,36,26,27,28,29,39
32,1,2,3,5,6,39,8,41,42,44,12,47,49,18,46,22,24,27,31
32,1,2,35,6,7,40,41,10,11,13,15,48,43,3,22,25,27,16,31
33,3,48,39,9,10,11,44,14,47,16,49,50,46,22,23,24,26,42,31
2,35,38,39,43,12,13,46,48,18,19,20,21,23,25,26,27,28,30,31
