23,8,2,27,31
8,50,26,4,10
41,18,27,13,46
41,46,44,21,22
16,41,43,13,15
24,25,4,45,15
11,50,35,20,22
40,34,3,14,30
24,48,43,5,39
40,9,10,21,46
1,10,17,6,49
24,16,43,12,37
40,1,50,20,42
19,4,21,38,7
41,42,13,10,25
10,11,44,50,38
24,16,18,8,7
32,9,10,5,7
43,7,45,6,31
40,50,6,46,47
48,18,27,34,38
48,50,44,38,39
38,10,43,13,46
40,17,5,13,48
44,12,45,38,4
2,47,5,14,7
26,23,4,30,15
26,20,45,6,37
1,47,17,5,21
1,42,43,10,9
40,12,19,36,39
40,19,12,45,46
43,2,50,21,31
48,49,50,4,30
8,9,26,49,32
16,41,10,12,39
40,25,10,2,26
32,10,27,4,42
16,50,34,6,30
12,7,44,5,41
40,26,21,22,37
9,36,21,28,23
40,25,26,50,31
27,49,35,44,30
3,31,15,19,47
40,16,19,48,32
1,2,19,43,15
8,24,27,37,23
49,35,20,13,38
8,17,10,34,29
17,33,4,9,47
16,9,4,45,46
8,27,13,6,31
41,35,13,38,17
48,32,1,37,7
34,10,28,29,23
49,19,44,13,1
49,10,27,44,33
16,49,11,20,22
48,33,34,18,49
40,7,22,46,31
24,44,28,45,30
18,39,4,5,45
25,10,19,42,47
34,11,44,6,23
48,12,20,29,41
27,17,43,22,47
40,4,10,36,1
8,41,37,22,49
1,27,36,37,47
24,40,43,44,21
49,26,27,21,5
14,43,44,13,38
45,18,4,37,47
32,18,43,12,39
16,1,28,37,38
27,33,23,46,31
45,2,35,13,31
41,43,4,44,15
36,44,29,22,28
40,10,2,30,31
25,42,20,12,41
32,8,10,24,7
16,42,27,12,10
40,49,18,34,6
27,11,26,3,5
49,17,12,30,23
18,2,36,37,15
1,15,17,29,9
50,39,12,46,23
40,8,27,31,39
24,50,3,21,14
26,11,28,29,23
49,46,29,30,41
40,15,6,38,7
44,50,26,12,42
1,43,46,6,41
40,33,36,37,30
48,41,42,6,7
48,33,13,30,49
8,25,12,6,15
8,16,42,6,14
16,26,12,18,39
1,7,29,46,23
9,2,44,45,17
8,33,26,28,23
41,34,4,42,29
8,33,13,45,15
1,26,50,38,17
27,2,43,36,6
32,9,34,11,13
12,35,4,13,6
32,48,47,37,7
16,33,18,28,9
32,49,10,34,30
5,23,44,45,31
24,1,36,45,29
19,34,50,27,13
43,27,28,13,6
19,41,27,44,13
2,37,46,38,7
16,28,10,20,31
32,25,37,22,17
27,16,47,46,7
10,43,36,21,46
16,19,28,37,30
50,39,36,18,7
49,34,42,37,7
32,48,23,12,7
1,18,3,46,23
34,45,4,5,47
17,41,29,49,23
33,34,19,36,42
40,28,36,30,47
43,34,27,4,29
17,2,27,22,9
24,28,12,6,23
3,40,35,37,5
16,33,34,35,44
3,20,37,38,13
8,33,28,38,47
32,1,12,29,15
33,18,2,38,37
49,41,1,45,7
10,43,46,30,7
24,41,27,4,37
24,1,50,45,9
32,44,18,4,7
1,34,45,50,37
11,43,29,30,7
40,19,45,6,37
24,8,4,6,15
24,12,26,36,42
35,50,19,20,21
9,2,4,14,28
50,2,39,13,7
8,35,13,46,23
33,42,25,6,15
25,34,3,45,47
8,41,17,6,7
6,4,22,14,15
1,27,17,35,47
32,42,26,29,22
24,43,4,5,38
35,2,11,26,30
8,41,50,44,1
32,48,50,35,37
49,36,33,4,47
46,20,5,30,29
48,25,26,46,32
48,25,2,36,26
