33,34,3,36,6,38,39,40,9,11,12,2,46,15,17,44,21,24,47,29
32,1,2,3,36,37,33,40,41,11,14,47,16,20,21,22,23,24,25,31
32,33,2,48,37,6,39,9,11,13,14,47,16,19,20,23,25,26,27,30
1,35,6,38,39,43,44,45,14,15,50,3,20,46,22,24,7,27,28,30
32,34,3,37,40,9,43,11,45,47,16,49,19,22,41,25,27,28,30,5
1,34,35,36,5,9,42,43,44,13,48,17,3,25,22,41,24,4,28,30
32,33,2,34,37,38,1,8,9,42,11,45,47,49,50,20,24,26,28,30
1,4,6,38,9,10,43,44,46,47,48,19,14,22,23,24,36,42,30,37
33,2,34,38,7,40,42,11,45,13,48,19,20,24,26,27,28,29,30,31
16,2,17,37,39,8,10,11,46,47,48,40,18,19,21,23,24,27,29,31
32,34,4,38,6,12,40,41,44,13,46,15,16,49,18,20,8,9,25,5
1,34,11,4,33,6,7,8,42,43,44,40,20,21,25,26,27,28,29,31
32,2,34,38,6,7,41,10,12,13,45,48,49,42,20,24,26,15,28,29
32,5,7,8,9,42,44,45,46,47,16,40,20,22,23,15,28,29,30,31
16,27,4,5,38,39,8,44,45,14,13,48,17,50,19,40,24,6,47,37
45,3,6,38,39,15,41,23,44,13,47,16,11,18,20,9,24,27,5,31
32,1,2,3,4,37,40,9,11,12,50,14,44,18,19,20,23,25,26,28
32,34,3,37,39,40,11,12,13,15,48,49,50,35,20,21,22,23,30,31
32,1,4,49,39,41,42,29,45,14,15,16,17,20,24,25,26,27,10,30
1,36,3,4,37,17,9,11,45,49,19,20,43,23,25,31,28,29,30,5
32,4,37,7,9,10,11,44,46,16,17,18,42,20,21,41,24,25,27,29
32,35,36,29,10,43,44,50,47,16,49,18,21,23,25,26,15,13,4,31
32,34,35,36,38,7,8,10,39,2,13,48,19,20,21,23,28,42,30,31
34,3,36,37,7,8,10,39,13,14,47,40,35,17,22,24,25,26,15,31
32,33,27,38,6,7,8,12,10,11,44,46,15,48,49,19,14,23,47,41
1,3,36,33,6,39,9,11,12,16,49,18,35,20,21,22,41,25,27,29
1,35,36,37,38,7,40,41,42,44,15,49,50,3,21,22,24,33,27,30
32,1,2,34,4,6,7,8,11,44,45,15,48,17,19,20,47,28,29,31
2,3,36,5,6,39,8,9,7,44,18,47,49,50,20,41,25,26,27,28
33,34,36,5,38,49,15,7,45,14,47,48,17,18,8,23,24,25,27,28
32,2,4,5,6,39,40,41,43,12,31,15,48,19,20,24,25,26,47,37
32,48,34,3,5,39,43,44,13,14,15,11,17,35,24,2,26,28,29,31
33,36,5,16,49,8,41,10,12,45,14,13,48,17,19,22,26,15,28,30
16,34,4,5,49,8,9,2,44,13,14,48,17,50,20,22,40,25,28,30
32,1,3,36,6,39,40,41,12,45,17,18,35,25,24,4,26,27,29,30
