33,34,35,37,38,46,15,49,25,27
33,3,5,38,40,42,12,16,24,25
3,8,44,13,15,19,21,24,26,30
3,42,11,46,43,19,24,28,29,31
1,36,8,12,46,48,40,18,22,4
33,37,38,8,41,50,46,16,18,19
32,35,4,39,9,11,12,49,20,21
3,42,43,45,47,17,19,20,22,31
1,4,37,7,8,9,16,48,27,31
37,7,12,45,49,50,23,29,30,5
1,4,37,39,7,45,14,21,23,36
34,37,38,49,8,41,16,17,19,9
1,5,42,43,44,14,16,18,26,29
2,3,36,38,9,42,45,14,17,24
32,33,35,5,38,1,11,12,15,24
33,2,5,6,44,47,24,25,27,29
32,2,40,9,42,43,17,21,23,27
33,2,3,6,41,43,47,48,28,31
2,37,38,40,12,15,8,18,28,31
7,42,45,14,47,16,49,24,28,31
2,4,49,8,41,11,12,48,17,20
36,39,41,12,46,19,14,24,29,30
34,3,8,41,43,47,18,22,9,25
4,9,42,14,47,48,17,50,19,26
32,1,33,41,42,15,26,27,29,31
35,5,8,9,45,15,49,50,40,23
1,33,7,44,14,20,21,27,29,31
32,1,34,10,43,13,14,48,24,31
32,34,37,11,44,2,17,27,28,29
19,35,6,41,46,17,3,21,25,28
32,1,3,4,10,15,16,19,25,27
1,5,40,10,13,15,50,22,28,31
2,4,39,10,11,34,45,20,36,29
35,6,7,12,42,44,18,9,41,23
36,5,6,7,39,45,16,24,29,30
2,7,40,12,11,44,14,16,21,29
1,35,37,42,11,12,50,19,23,24
33,34,36,40,12,2,17,23,25,31
36,7,42,13,14,48,20,21,24,29
32,33,2,38,7,47,18,23,27,31
2,3,4,38,39,12,45,14,50,21
6,38,44,48,50,23,24,25,30,37
4,9,13,15,16,49,20,36,27,28
32,2,4,40,43,44,45,47,48,21
1,34,7,41,10,44,13,14,49,22
1,37,9,10,49,18,21,24,26,30
33,6,40,44,46,18,21,23,26,30
4,41,13,49,18,20,21,9,28,30
34,36,6,39,11,2,14,21,24,31
16,34,38,33,42,43,44,48,20,21
1,34,3,39,41,45,47,24,28,29
36,5,38,7,40,41,14,21,6,31
35,39,9,10,11,13,47,3,22,28
48,1,37,7,40,41,42,11,15,16
5,43,44,49,25,26,28,29,30,37
1,7,8,43,12,48,50,19,23,31
2,36,8,11,45,17,19,20,22,25
35,4,40,43,44,14,49,18,3,29
1,36,38,39,43,17,20,23,27,30
16,34,39,9,11,44,48,49,18,20
1,34,39,8,10,12,48,50,19,28
32,34,38,39,41,43,12,16,17,19
33,35,38,1,42,11,45,48,28,31
33,34,3,37,6,7,49,23,27,29
33,1,40,41,11,45,46,17,24,26
33,4,38,7,8,9,45,15,36,27
34,5,9,10,11,44,18,41,22,23
3,6,14,46,47,21,24,25,28,10
2,35,6,39,12,13,16,19,28,31
48,7,8,45,46,16,23,25,29,31
32,2,3,6,9,43,13,47,49,26
32,1,35,36,37,7,50,18,21,28
33,5,6,8,41,43,44,12,9,24
1,40,41,42,11,46,47,18,26,27
7,15,43,44,47,16,49,21,26,27
32,1,5,7,41,46,15,50,25,37
48,37,10,43,45,47,16,22,25,27
39,8,11,12,13,14,20,46,25,29
32,2,38,40,9,43,44,45,50,30
34,3,40,14,48,18,35,22,27,30
1,38,39,9,42,43,45,49,18,28
6,7,9,43,12,46,50,25,27,30
32,4,39,43,12,45,22,36,27,28
33,3,36,37,41,42,11,23,4,10
32,33,36,38,40,41,50,19,26,27
33,34,5,42,11,14,15,48,30,31
33,34,35,40,41,12,46,47,27,31
2,4,8,41,12,45,46,47,29,30
1,33,39,41,45,14,15,25,28,37
33,43,36,38,41,11,14,28,29,31
48,2,3,40,10,44,13,16,25,29
32,1,34,36,10,45,50,25,27,42
3,36,5,38,13,14,47,23,26,31
3,36,5,7,9,14,47,50,20,28
33,3,36,37,39,45,49,50,19,31
36,5,39,10,43,12,45,13,16,50
36,7,44,45,18,20,23,26,29,31
5,6,9,10,11,13,47,23,38,29
32,5,6,39,11,44,48,17,23,38
3,5,6,44,50,23,24,26,38,28
33,2,4,6,39,11,44,49,18,31
32,33,38,11,12,46,15,17,20,30
16,40,42,11,13,45,48,20,26,27
5,6,12,43,44,14,49,41,24,25
32,10,13,47,50,19,22,15,29,30
33,3,37,6,10,11,44,14,16,19
3,36,37,42,43,13,17,20,21,30
3,6,42,11,13,46,47,16,26,28
1,5,38,8,13,19,22,26,28,29
32,3,7,9,14,49,50,35,30,31
3,36,5,6,43,14,16,50,25,28
1,4,5,17,7,47,49,23,29,31
33,34,38,9,45,15,17,22,24,47
48,33,40,9,14,16,20,23,28,31
35,36,6,7,8,46,44,14,17,21
35,36,37,41,43,45,15,17,27,30
33,43,37,39,11,14,35,23,27,5
32,34,5,8,42,46,48,40,26,30
34,36,38,43,18,15,48,50,25,4
1,35,37,33,9,46,49,18,14,24
34,3,8,9,14,49,19,46,29,31
1,37,6,39,14,15,17,50,20,26
8,47,43,13,45,16,20,21,27,29
4,7,41,42,46,50,26,28,30,31
3,36,12,18,46,47,49,50,27,31
40,13,47,50,19,23,24,25,27,30
33,34,7,11,46,17,50,23,25,26
38,6,8,41,14,47,17,29,30,31
33,2,5,10,11,44,13,45,22,30
35,4,10,49,18,23,25,26,30,31
34,40,9,11,44,13,46,15,26,30
3,5,39,43,45,49,50,21,26,28
3,5,39,10,12,14,47,17,35,29
6,39,8,12,42,44,48,18,20,27
3,36,7,39,46,47,20,21,22,26
35,4,39,8,41,20,22,24,26,31
35,38,6,41,10,44,47,49,22,27
32,38,8,11,12,48,49,21,25,28
32,34,3,4,41,47,48,20,24,30
32,1,41,43,12,45,13,19,25,29
33,2,9,12,13,14,47,16,17,22
32,1,2,5,41,44,47,20,22,15
32,2,35,4,40,17,19,20,22,31
1,34,35,6,9,42,12,15,23,24
1,3,37,6,39,11,13,35,21,27
32,1,37,33,43,45,15,49,25,5
19,3,36,38,8,9,48,50,35,24
32,33,34,1,7,2,18,24,4,30
33,4,39,41,42,43,15,36,47,30
1,4,10,44,47,49,36,28,42,31
2,37,38,7,8,42,43,40,23,24
1,5,7,8,11,44,48,18,22,27
1,34,3,40,45,48,18,21,23,31
3,6,39,42,43,44,14,49,35,28
33,45,40,13,15,16,8,19,28,31
4,37,38,10,44,20,24,36,42,30
32,34,3,8,45,21,24,26,27,30
2,3,5,7,47,16,49,19,20,15
1,2,40,11,13,48,8,50,28,30
32,38,6,39,10,20,21,23,24,28
32,1,34,7,10,11,49,18,21,39
36,41,42,43,18,19,25,26,30,31
35,38,6,8,13,48,49,25,28,37
37,6,17,12,43,44,49,24,39,27
3,11,13,46,45,48,18,19,28,30
43,4,7,40,39,50,24,25,27,29
38,7,44,12,45,14,13,17,18,22
1,36,37,6,7,8,10,19,25,26
1,2,3,4,33,8,45,14,20,24
32,4,41,10,44,49,23,25,30,36
1,34,35,9,46,17,18,19,27,28
33,3,13,48,17,18,21,23,27,29
36,9,10,43,48,18,41,23,24,30
33,35,9,42,45,47,20,25,26,29
35,37,38,7,12,45,46,48,17,25
3,9,11,13,14,15,35,23,27,30
32,3,4,38,47,18,20,22,28,29
2,37,41,43,48,19,20,26,29,31
6,38,40,10,15,18,21,28,42,30
35,37,44,13,49,50,21,22,28,29
6,38,39,40,41,49,50,23,27,31
11,36,7,8,43,13,47,21,23,25
34,5,7,42,11,46,16,20,24,26
35,5,8,14,47,49,18,20,29,30
2,4,38,10,44,45,14,19,20,30
3,4,37,43,14,48,21,22,26,28
32,1,5,39,18,19,20,22,26,28
4,39,44,43,13,45,47,50,21,26
1,3,38,43,44,16,21,22,26,29
33,2,4,5,1,43,34,14,20,29
34,5,12,41,44,18,14,48,50,19
34,4,8,9,14,15,50,23,36,26
1,34,35,12,45,14,15,18,19,21
36,38,8,41,42,43,47,19,26,29
36,40,41,43,46,15,24,26,28,31
48,35,36,7,41,10,46,16,17,50
1,43,11,45,14,47,18,21,28,30
3,1,34,35,36,44,15,50,19,20
1,2,35,5,6,11,45,18,21,31
33,36,38,44,12,46,16,20,26,29
35,16,17,19,22,24,25,27,29,31
2,36,40,41,42,11,12,46,17,28
16,36,42,46,45,14,48,50,21,10
35,4,6,8,41,12,45,15,19,26
1,34,40,43,2,47,16,22,24,26
35,8,9,11,44,14,47,16,50,41
3,7,41,11,12,47,17,27,28,30
5,8,11,12,45,22,24,25,27,28
36,38,8,42,45,14,16,20,21,30
36,5,6,9,45,15,20,24,27,29
6,41,43,48,50,24,25,27,29,31
1,7,8,41,10,39,48,23,24,27
35,37,40,10,11,45,50,22,27,28
2,5,40,42,12,13,47,49,50,24
33,39,40,41,12,13,15,49,21,47
1,5,8,10,13,49,21,25,26,27
33,39,44,45,48,18,23,25,26,31
3,38,39,8,9,14,18,23,25,30
35,4,6,41,20,23,24,26,28,29
34,38,9,43,45,48,49,19,26,31
5,9,10,18,46,15,50,23,26,27
3,36,38,11,16,49,50,19,21,22
32,50,36,8,43,13,17,18,23,26
1,2,6,40,9,42,17,18,24,27
1,2,35,37,44,12,13,47,18,26
1,2,17,33,8,10,44,13,48,49
33,34,36,37,11,14,47,19,22,24
8,9,10,12,46,15,49,27,29,31
35,36,6,9,10,11,19,20,25,4
1,33,6,39,42,15,18,21,23,27
34,36,5,8,44,12,49,18,40,25
33,3,4,42,13,17,24,36,29,31
33,37,49,8,10,39,17,19,21,31
33,34,6,7,40,9,42,39,41,10
9,42,44,15,48,49,50,21,24,10
32,1,3,36,37,6,15,17,19,22
38,7,8,42,17,20,25,27,28,30
34,3,38,41,10,43,44,13,50,42
33,4,6,10,11,16,50,19,21,25
33,3,39,40,41,13,46,48,49,25
34,3,36,5,38,10,46,47,19,25
1,40,9,10,46,16,18,20,29,30
2,4,10,12,18,20,22,28,29,31
1,35,33,7,46,15,16,22,26,28
4,37,41,12,50,14,16,18,20,9
33,38,12,46,47,18,19,20,14,25
34,36,37,39,40,15,50,22,23,29
34,35,36,5,39,9,2,45,27,30
1,2,3,7,8,12,34,13,22,30
16,35,38,11,14,15,48,46,22,24
4,9,42,48,18,22,24,26,27,10
1,2,35,36,39,44,12,34,19,29
32,33,37,40,41,42,14,20,22,23
3,37,38,45,14,16,50,24,26,30
2,36,44,13,46,45,16,18,20,29
32,33,2,37,9,12,48,17,41,5
32,35,4,7,48,17,50,22,26,30
32,5,38,8,42,45,13,6,27,28
1,6,49,10,17,21,23,24,28,42
32,33,35,48,12,50,16,18,27,30
4,7,43,46,18,20,14,25,28,29
33,11,9,42,43,44,14,19,21,25
3,41,11,12,49,43,23,24,27,30
1,34,3,4,43,2,19,23,24,30
1,34,6,8,11,44,15,17,18,47
32,1,5,6,7,11,48,50,21,24
1,2,39,12,48,18,22,23,24,30
36,38,8,44,12,15,49,19,22,29
16,37,39,8,42,45,48,50,19,5
11,6,7,10,39,15,48,49,24,42
5,40,12,42,44,17,21,28,29,31
1,6,8,10,12,45,16,21,23,25
35,5,39,12,13,48,19,26,27,28
32,1,3,5,39,9,13,50,35,28
3,7,40,46,47,50,25,27,29,31
1,37,8,10,12,15,50,23,26,28
34,36,7,9,42,18,19,22,23,24
34,6,8,10,11,44,13,48,40,22
32,1,35,36,37,10,43,46,48,18
35,4,6,9,10,12,14,24,25,29
35,36,37,38,8,42,13,15,48,29
34,3,37,12,16,18,21,26,29,5
1,7,42,14,16,50,19,20,26,31
34,35,7,11,13,46,47,18,27,28
16,34,37,41,45,12,13,47,48,15
32,33,38,43,12,17,22,23,26,31
1,34,13,46,47,48,50,23,28,31
37,12,44,13,47,50,19,23,25,29
33,36,5,6,40,9,20,23,29,37
5,40,42,45,15,48,50,20,24,26
1,35,36,37,7,12,49,18,26,30
32,34,3,4,5,17,41,10,49,31
33,34,3,43,16,11,23,25,28,29
34,5,7,9,10,14,16,46,26,29
35,37,39,8,42,47,48,18,26,30
1,37,41,44,13,14,19,22,23,29
32,3,8,9,43,44,13,48,21,23
33,4,6,41,12,13,48,19,23,30
4,5,6,8,11,46,16,19,22,30
16,34,6,8,9,11,2,48,25,26
2,3,36,38,10,45,46,35,25,26
37,39,11,44,15,49,50,21,30,5
32,36,7,40,48,49,18,20,25,27
35,4,7,44,12,45,48,17,22,41
2,35,42,11,46,15,48,49,23,30
3,36,43,13,48,49,35,20,26,29
8,9,10,43,12,13,14,15,16,46
34,3,5,40,10,11,13,46,25,29
32,3,39,8,9,10,20,41,26,29
32,33,6,7,42,43,13,14,15,47
33,34,50,6,40,45,49,18,8,29
1,3,4,44,17,21,24,26,28,29
1,11,4,38,9,43,48,17,26,29
3,7,41,44,17,18,19,23,26,28
33,2,7,44,12,15,16,19,23,24
36,38,7,44,45,13,16,19,24,28
1,3,5,39,8,10,13,35,29,31
35,4,6,9,19,23,24,28,29,31
1,2,3,36,41,10,15,49,19,31
6,41,42,45,46,47,50,25,30,31
35,7,9,11,44,13,49,3,28,30
34,4,37,10,46,21,25,27,29,36
33,35,36,39,9,14,18,22,28,30
35,4,6,10,11,13,46,49,21,29
32,2,3,5,44,47,17,23,24,27
35,4,5,6,41,12,18,3,24,31
7,44,14,47,16,20,46,23,27,30
1,40,41,12,49,9,26,28,29,31
1,38,33,41,10,11,50,46,18,21
5,11,44,18,19,20,21,22,24,27
33,35,40,17,50,3,21,23,28,29
1,35,6,39,8,43,46,19,23,28
33,3,11,47,35,24,26,15,29,31
1,37,39,41,23,45,13,48,50,9
32,5,39,40,7,45,22,24,25,29
33,36,6,8,42,47,48,17,20,21
36,37,9,43,44,45,49,21,26,27
1,4,39,8,9,46,17,21,25,26
1,41,42,11,44,47,20,21,30,31
32,37,8,41,42,15,17,18,28,31
16,35,4,42,45,13,48,49,27,28
5,7,39,13,20,23,24,26,27,28
1,50,37,8,44,13,48,18,20,29
32,40,13,47,18,19,22,24,15,28
33,35,36,49,8,12,45,15,17,30
43,8,11,12,45,48,20,21,25,28
5,9,11,12,15,16,21,23,25,30
1,34,35,36,39,8,9,7,40,19
35,42,45,14,49,20,22,24,27,30
32,1,34,3,37,42,43,23,10,30
33,5,38,40,10,12,14,25,28,30
34,3,42,17,35,20,23,26,27,10
34,35,36,8,9,12,16,23,29,31
1,35,6,38,33,41,11,47,19,24
32,43,17,10,7,45,49,18,27,29
34,38,41,12,45,19,20,22,25,28
35,7,8,10,11,12,45,24,28,31
34,36,5,7,11,44,49,50,30,37
1,5,38,39,8,41,12,47,24,25
35,4,6,39,11,45,19,7,27,29
35,37,41,42,11,45,47,17,23,15
33,2,8,42,44,45,48,49,18,31
1,36,5,42,46,50,19,22,23,29
1,5,38,40,11,45,25,6,27,29
2,3,4,7,9,15,17,26,27,29
1,35,7,9,13,15,20,25,27,31
32,1,35,38,9,11,48,50,19,31
36,37,8,9,42,11,16,19,24,29
34,35,36,7,40,42,18,21,23,25
34,39,9,10,14,21,23,26,28,30
3,39,40,41,12,49,19,23,24,29
33,2,1,41,10,47,18,21,23,31
32,33,34,37,9,42,16,18,26,30
1,35,12,13,14,48,17,50,20,23
33,34,35,1,8,42,46,48,20,24
5,38,41,42,44,45,48,19,9,30
4,6,40,9,10,44,45,15,50,36
32,4,7,8,41,42,39,13,48,24
32,34,4,40,12,2,17,8,27,29
32,1,36,14,49,18,19,20,23,27
32,33,1,8,10,45,14,48,18,24
34,36,37,39,8,7,44,19,25,31
34,38,6,40,11,16,17,50,26,27
33,6,8,11,45,50,21,22,24,27
3,36,7,9,43,47,16,25,29,39
16,38,40,43,12,13,48,8,50,27
40,41,11,46,15,48,23,25,29,31
48,2,4,6,42,13,46,47,16,17
1,35,37,7,8,9,18,47,50,19
1,4,6,39,11,50,18,7,27,30
35,38,10,12,15,48,18,24,25,26
32,3,40,43,12,16,17,50,24,25
2,3,5,38,45,46,19,25,26,28
2,39,40,10,43,12,13,48,8,19
35,39,8,9,11,45,48,22,23,30
33,4,37,9,10,12,15,27,29,30
34,10,2,45,48,17,18,21,27,31
6,8,41,44,45,14,16,49,50,22
38,10,11,44,45,46,15,17,26,30
32,33,35,4,37,41,10,14,24,28
1,2,3,6,12,10,11,44,24,27
4,39,42,47,49,21,26,27,28,29
34,6,44,45,50,23,25,26,27,30
1,34,4,5,6,8,44,48,20,22
1,2,35,17,8,9,46,49,14,24
32,1,34,44,13,48,19,26,27,30
32,34,9,42,11,17,21,22,27,30
5,7,10,45,47,48,50,21,27,29
3,37,8,9,15,16,50,23,24,27
36,5,38,39,9,11,46,18,27,31
34,35,6,11,12,13,46,47,16,45
4,6,39,8,43,44,40,19,21,22
1,34,35,38,40,44,48,27,16,31
2,4,6,43,46,47,48,18,19,31
34,8,41,10,11,12,2,15,48,31
1,34,3,33,39,8,11,21,22,26
33,3,39,12,44,13,14,20,22,30
2,35,39,42,34,47,16,19,22,26
32,4,39,7,46,50,24,25,26,30
2,37,38,40,42,45,48,50,19,10
33,3,36,7,8,44,45,16,49,21
36,10,11,44,13,48,49,18,4,26
32,3,36,39,7,15,19,22,23,27
37,7,9,11,45,14,15,18,27,30
3,4,37,7,39,46,18,21,24,5
33,2,3,7,44,14,48,20,24,27
1,37,9,42,45,46,16,17,14,28
3,36,40,43,44,15,16,49,27,31
48,4,39,41,15,16,50,21,22,29
33,36,49,41,10,47,17,23,26,28
32,34,11,5,43,47,16,19,21,24
34,37,38,39,2,15,50,21,22,23
