32,2,3,36,5,6,39,8,9,44,45,47,16,49,50,20,17,4,26,37
32,1,34,3,36,5,38,39,41,48,45,15,16,17,50,20,21,23,25,31
32,33,2,35,37,6,7,8,10,21,34,14,49,19,20,46,40,27,5,3
32,33,3,4,37,6,40,9,43,45,47,16,17,18,22,23,24,25,29,30
32,16,34,4,38,49,40,41,43,12,13,48,17,18,19,20,8,25,29,31
32,2,35,4,7,8,10,43,45,46,15,16,17,50,20,14,39,42,30,31
2,35,6,38,40,44,10,12,45,14,15,48,17,18,19,46,22,27,29,5
32,1,43,4,33,3,7,40,42,11,44,47,48,17,19,22,26,27,30,31
33,34,4,38,6,17,8,9,10,43,44,12,16,49,41,20,1,23,39,30
1,34,35,4,6,7,10,43,12,45,48,49,50,19,17,24,25,27,2,31
32,37,6,29,12,42,44,45,47,49,18,19,22,9,24,26,27,13,30,31
32,33,1,5,7,8,41,42,44,14,40,19,9,46,22,23,24,27,30,31
33,34,35,4,5,7,41,13,45,17,18,3,22,9,24,25,27,28,30,31
1,35,4,6,7,8,10,44,45,14,15,17,21,22,23,24,36,27,29,31
2,35,36,5,6,7,41,42,45,12,13,14,15,17,18,19,43,47,10,31
33,34,35,4,37,6,39,11,12,2,46,49,19,20,23,24,26,27,29,30
1,34,35,38,6,33,8,9,42,2,12,13,15,49,50,19,20,22,30,31
3,33,35,36,37,6,39,40,47,10,45,14,15,19,46,23,24,27,28,41
32,19,34,39,9,10,43,13,46,48,49,42,20,7,25,26,28,29,30,31
32,33,36,38,6,39,41,43,12,46,48,17,50,19,20,22,23,25,28,29
33,35,4,5,38,1,9,41,43,13,14,15,27,21,23,26,47,10,30,31
32,1,2,3,37,6,7,9,11,44,13,15,16,17,19,21,43,45,47,29
3,4,37,38,39,9,12,11,44,45,14,15,43,19,46,22,25,28,29,5
19,34,35,4,49,38,7,41,10,43,45,47,16,17,50,3,6,24,26,28
3,36,37,6,39,9,10,11,44,13,45,16,17,19,22,24,25,27,28,42
35,4,5,39,8,42,7,44,13,48,11,50,20,21,40,25,26,27,28,30
1,34,4,5,38,39,9,10,11,12,45,13,48,17,18,21,24,25,26,2
32,35,2,3,4,1,40,9,43,12,34,47,16,17,19,22,25,26,15,28
27,36,37,38,7,10,11,12,13,46,45,16,19,20,14,47,28,29,30,5
2,35,4,6,39,40,41,10,7,44,47,19,21,22,23,24,25,26,29,36
3,2,35,36,37,7,42,43,34,13,14,15,48,17,18,19,20,50,24,28
32,1,35,36,8,41,10,11,12,45,14,48,17,3,21,22,23,24,28,42
32,33,2,5,6,40,12,45,46,48,18,19,20,14,22,25,26,27,30,31
1,2,4,33,38,39,9,42,44,45,46,17,18,19,20,22,41,36,25,29
33,34,3,4,38,6,49,41,13,46,15,16,17,18,14,22,36,28,29,31
33,34,50,37,38,39,43,44,2,47,16,11,18,19,21,22,23,24,28,31
33,34,4,5,16,39,40,9,10,44,46,48,17,18,20,23,25,6,36,37
48,2,3,37,38,1,8,41,43,47,16,50,35,21,22,7,39,15,5,31
1,33,37,7,8,41,42,11,13,46,47,16,49,19,21,23,24,26,28,30
1,2,3,36,5,35,7,8,41,43,44,14,48,50,19,24,39,26,28,37
2,4,38,40,41,42,44,45,12,15,48,17,50,19,14,36,26,29,30,31
33,34,35,17,37,1,44,43,12,45,46,47,49,18,4,9,7,25,28,39
33,2,3,38,1,9,11,45,48,49,18,20,21,50,41,24,25,26,28,30
19,33,35,36,5,6,1,8,12,10,39,44,46,15,17,3,21,24,38,29
32,1,3,38,16,33,9,11,44,46,47,48,6,18,35,49,25,26,27,29
2,3,36,5,40,47,42,11,12,13,46,45,48,14,25,26,27,28,29,31
32,33,2,35,36,49,39,8,10,7,12,47,16,17,43,26,27,28,30,31
