16,33,15,45,23
16,15,35,30,7
32,24,18,5,47
34,43,5,14,37
48,49,18,36,6
48,33,34,19,44
16,34,11,4,47
39,15,20,30,23
49,34,20,26,23
25,42,26,6,15
32,48,36,13,39
43,36,38,14,15
40,48,27,46,43
44,18,19,36,23
41,50,5,6,15
41,28,46,38,49
32,8,28,6,22
17,15,28,45,25
41,3,20,17,25
48,41,2,4,22
23,41,7,1,31
48,2,35,5,37
41,34,12,2,21
35,11,44,22,6
48,25,18,20,39
40,25,42,11,45
18,11,12,21,7
1,30,11,21,6
48,19,11,5,23
47,15,43,38,23
37,11,29,6,13
24,17,29,38,5
16,17,34,5,14
43,50,35,30,23
17,41,36,21,31
50,3,12,37,21
11,2,26,29,6
17,10,26,18,37
24,33,42,37,47
32,24,20,21,14
33,18,20,13,25
9,28,33,14,17
27,25,11,4,31
17,10,35,12,37
40,9,19,13,23
7,18,31,30,39
8,18,15,10,31
7,21,37,38,47
32,18,26,12,45
32,28,5,22,13
41,19,33,38,31
25,43,4,35,23
19,8,43,28,38
25,34,4,21,12
34,26,28,29,14
1,35,28,4,31
32,17,7,12,23
32,25,35,6,7
24,46,20,38,6
16,1,34,30,32
48,49,42,27,29
24,20,27,44,46
8,50,37,38,39
41,26,20,30,14
8,49,34,36,14
8,32,39,21,48
2,18,4,42,30
24,42,2,21,39
49,42,34,37,15
4,26,44,14,39
42,50,27,5,6
17,19,12,45,6
8,3,11,46,30
16,25,4,38,36
15,3,36,45,39
17,15,9,12,33
41,26,27,28,7
24,40,10,6,31
48,50,5,37,15
40,25,22,38,13
35,26,47,45,7
40,41,2,28,13
18,36,38,30,5
18,14,35,46,22
48,1,4,45,37
28,3,12,14,23
9,42,20,34,17
33,3,12,41,9
35,2,3,44,21
3,26,27,10,14
8,50,27,44,14
15,20,21,38,23
48,20,46,6,7
16,9,42,4,50
49,23,12,6,25
4,35,5,37,7
33,2,5,38,15
32,49,26,37,15
24,11,3,4,47
40,9,43,4,33
34,26,3,29,45
16,18,19,42,45
40,49,43,28,39
24,25,2,36,29
8,34,4,42,31
33,2,18,10,1
35,19,17,45,15
31,36,46,6,39
32,48,10,35,12
32,50,27,14,46
24,35,43,3,33
41,15,13,6,23
48,22,3,29,30
48,25,36,9,15
16,12,36,4,39
8,17,5,22,37
33,26,22,6,23
16,33,34,43,31
48,49,11,46,1
49,10,29,14,39
33,26,46,37,6
10,43,20,26,38
24,9,38,46,48
24,10,35,12,45
10,37,30,14,15
25,43,28,44,15
24,13,12,5,7
33,26,19,13,49
1,50,20,29,30
48,1,34,43,14
48,24,4,37,30
24,50,19,44,30
24,49,3,6,17
16,17,11,25,15
25,42,5,14,41
48,1,10,13,38
32,48,43,5,41
8,1,27,20,31
17,35,12,45,49
25,31,29,14,15
44,28,37,46,21
17,42,7,21,39
8,41,34,27,45
17,28,37,12,31
25,35,45,6,21
32,9,18,43,5
32,10,2,36,21
40,49,35,12,7
25,26,27,20,4
48,49,4,37,47
16,14,44,29,22
40,41,19,28,29
1,15,5,22,23
1,34,28,37,12
24,39,15,12,23
40,25,47,12,23
16,19,36,38,14
3,20,37,6,15
25,50,23,42,31
48,50,7,10,39
1,43,29,47,13
8,16,32,41,33
49,18,19,13,46
32,41,18,36,12
17,10,42,22,31
32,49,27,46,9
48,17,50,25,33
49,10,34,14,6
16,33,50,14,15
23,20,19,4,15
8,2,27,45,23
24,1,10,21,49
16,42,38,26,30
9,12,28,14,33
8,26,27,10,6
8,17,12,45,14
41,19,30,6,47
16,27,44,21,45
2,11,12,45,47
8,34,3,4,10
41,49,1,21,9
40,33,26,46,47
27,50,19,46,23
2,28,13,30,37
24,12,50,44,45
10,42,18,44,37
8,34,12,46,31
19,43,3,12,35
17,43,12,29,31
