48,16,43,29,9
1,50,20,34,33
32,41,10,20,12
17,26,44,6,15
40,49,13,22,15
48,40,43,21,47
32,42,20,14,15
3,20,37,38,7
27,40,3,46,6
33,10,14,30,23
45,10,2,26,23
40,8,32,37,21
24,17,50,43,7
36,43,20,22,44
11,18,3,26,46
9,17,44,13,25
32,33,12,45,22
49,43,41,6,7
48,35,44,6,14
16,15,42,43,39
16,26,4,6,15
16,19,3,45,15
16,50,11,12,30
16,25,19,44,22
10,37,50,22,31
25,10,12,45,37
48,9,50,12,21
32,40,30,22,15
48,41,19,28,15
46,2,38,13,22
16,50,12,5,7
25,26,11,28,43
40,33,42,10,14
3,25,26,27,37
40,48,50,43,45
8,49,18,12,30
40,25,3,44,43
40,20,43,36,39
16,32,34,19,37
3,41,35,12,14
9,27,41,30,23
49,2,19,12,36
16,33,11,5,31
48,9,18,12,28
8,40,10,12,36
32,10,28,29,39
47,35,12,20,31
24,7,43,25,31
6,19,13,14,5
35,42,3,12,46
16,1,18,19,49
40,33,50,11,5
7,17,11,30,15
47,44,21,46,39
9,50,28,18,49
32,33,42,37,46
16,1,34,3,31
16,50,11,13,6
49,50,22,45,14
7,41,31,27,17
24,9,50,19,30
1,27,21,43,23
40,33,18,26,49
24,11,14,6,5
43,10,19,50,13
24,33,15,44,39
32,33,26,35,39
41,50,39,5,13
8,25,4,38,41
19,11,37,38,47
17,35,4,38,6
9,10,2,14,47
8,32,34,29,48
33,1,5,14,9
16,24,35,8,39
16,42,12,26,39
24,33,44,21,46
25,34,5,14,9
41,38,21,14,37
24,2,18,46,45
24,49,2,44,5
8,10,20,13,31
16,20,4,9,31
43,50,35,30,39
31,9,43,29,37
40,17,44,32,31
17,18,9,29,7
33,34,35,13,31
10,11,21,29,13
43,28,45,14,47
16,48,34,7,15
48,1,39,6,31
3,43,36,29,6
19,24,2,11,46
49,3,12,13,47
40,9,42,28,16
48,33,11,14,17
48,33,43,23,47
40,10,44,37,13
24,4,21,30,47
16,25,2,27,30
48,12,26,19,28
19,1,35,4,21
1,35,13,38,31
8,17,50,22,49
24,11,44,45,38
24,9,36,6,7
41,12,29,14,49
8,3,2,43,14
40,8,50,20,31
25,34,4,2,47
24,11,26,19,44
8,1,19,47,33
8,48,26,12,18
48,40,4,46,41
