15,43,14,46,21
24,33,10,12,46
8,17,18,11,12
9,19,20,30,47
16,36,28,21,48
40,41,26,30,15
16,9,35,13,49
8,25,26,23,49
24,10,42,5,39
25,44,20,14,15
33,18,7,21,15
16,25,27,37,41
9,35,44,25,49
27,12,45,6,13
48,43,4,14,39
7,1,27,45,23
23,35,3,1,39
17,42,47,46,33
16,41,2,50,37
8,34,11,18,13
9,50,36,21,31
32,2,28,21,47
24,32,44,45,17
20,9,4,37,31
16,24,2,5,17
8,34,11,44,21
48,9,2,44,25
49,26,14,22,41
49,2,19,33,31
33,2,20,6,4
8,41,50,20,10
17,27,13,22,1
3,9,18,11,39
16,1,43,30,47
8,12,19,4,6
19,27,28,46,22
48,25,32,24,17
17,34,45,38,37
41,23,17,20,7
11,3,13,38,47
18,19,36,38,31
32,17,36,13,47
3,26,43,18,7
25,35,4,21,5
1,44,38,46,9
42,27,30,22,15
17,18,35,4,15
50,19,12,34,31
10,4,5,38,13
10,35,28,45,5
12,18,36,46,39
32,49,34,43,38
24,41,34,27,23
16,1,30,14,31
11,43,28,13,39
32,2,11,34,31
33,3,21,6,43
35,11,5,39,17
40,17,31,11,49
32,49,2,12,15
34,23,4,42,31
40,1,4,21,14
48,42,10,36,29
40,49,27,46,25
6,36,45,38,31
27,50,3,44,5
47,27,12,49,31
15,35,13,30,23
48,24,42,26,15
17,50,27,42,47
48,9,34,11,4
36,20,14,38,31
49,20,17,38,15
8,44,4,20,23
34,26,4,45,23
34,42,28,13,38
8,9,18,14,15
1,47,13,37,17
17,2,10,5,39
40,16,45,14,15
8,25,2,35,21
7,28,46,22,39
2,39,29,30,31
33,42,3,21,30
10,35,29,14,45
24,18,7,29,31
16,10,12,21,15
8,9,35,37,14
18,27,45,30,39
1,3,14,38,23
17,2,12,21,7
16,23,39,28,7
24,34,19,4,37
8,17,2,4,6
32,33,34,5,8
24,28,36,5,17
16,43,35,28,32
24,33,32,41,23
40,25,10,20,45
25,7,12,39,47
16,50,11,28,6
41,43,37,38,7
26,2,5,29,47
48,47,37,22,31
48,33,13,14,31
41,9,21,22,45
30,10,34,26,6
49,34,35,21,7
32,10,23,5,15
27,44,35,4,38
36,4,13,6,28
11,44,45,6,5
16,26,34,29,6
36,29,5,46,37
26,19,20,37,15
43,18,35,33,23
1,13,45,22,47
48,17,2,43,42
30,43,20,21,14
17,18,11,45,29
16,28,21,6,31
3,36,21,22,31
24,18,34,22,7
16,47,5,29,7
1,43,13,22,49
50,27,21,26,29
2,23,14,46,15
17,18,12,30,39
24,26,15,4,31
49,34,31,28,9
16,9,11,22,47
40,33,26,38,24
42,35,46,6,39
48,36,28,22,7
24,33,26,45,22
9,50,3,4,31
8,1,11,20,13
12,18,28,26,7
48,20,2,28,26
15,3,38,6,13
48,5,36,13,15
8,11,4,45,31
37,3,4,29,15
48,16,18,43,46
40,15,35,6,39
32,49,28,45,20
12,10,28,46,44
24,32,18,38,46
41,35,44,36,39
32,1,35,6,7
40,18,26,37,46
16,2,12,42,5
28,35,4,21,22
24,20,36,45,23
48,2,6,21,22
40,1,34,35,15
24,25,10,29,38
43,42,19,37,46
15,26,7,4,23
24,25,34,29,49
24,1,18,11,23
12,43,44,45,13
4,50,44,29,14
18,10,29,6,15
24,42,11,4,45
34,19,30,6,39
16,2,36,45,39
17,42,23,5,31
32,11,3,45,21
41,47,20,4,9
40,47,3,14,15
49,35,4,37,47
41,34,38,6,23
48,41,17,25,7
16,41,27,21,6
49,50,9,37,17
43,2,27,44,21
16,41,26,34,48
8,49,46,30,17
1,34,35,21,38
49,42,27,4,41
31,11,4,38,23
24,47,5,22,7
24,17,3,29,19
49,26,28,37,39
17,26,4,46,30
48,41,35,38,16
24,2,35,18,21
32,10,38,14,31
48,49,34,38,25
16,33,50,44,38
34,29,36,2,37
40,25,2,29,45
16,42,34,11,50
40,16,34,50,47
24,8,18,36,31
2,43,14,46,15
40,26,3,5,47
16,9,28,14,24
9,50,27,28,17
35,4,45,14,31
11,28,45,6,23
4,18,7,28,49
8,17,3,29,33
25,3,9,38,23
8,11,5,22,37
42,35,46,30,23
50,35,29,34,23
49,42,11,50,22
24,11,20,13,46
40,41,28,44,17
2,28,21,14,13
8,30,3,6,46
8,39,31,12,15
24,49,11,33,15
49,10,27,13,21
9,42,3,20,17
49,10,21,38,47
8,48,39,5,37
16,33,36,29,23
8,36,43,4,37
17,10,35,44,26
16,41,26,34,14
25,19,21,46,39
32,16,50,22,25
16,33,47,13,29
48,50,13,14,23
27,32,3,29,14
24,8,27,45,41
25,45,28,17,44
48,9,43,5,6
41,42,45,6,15
19,16,27,5,46
40,16,11,14,8
41,18,27,36,29
32,10,44,6,15
49,34,44,5,6
8,25,43,29,30
1,10,28,21,39
14,43,5,22,29
37,28,21,46,47
28,42,11,4,39
16,37,50,21,47
24,49,11,27,47
32,10,3,22,7
33,42,13,46,39
8,50,3,20,7
42,46,20,5,14
33,41,30,6,39
36,50,4,13,25
40,19,44,13,6
3,10,27,13,45
18,36,45,38,21
26,36,45,22,23
48,25,43,21,30
1,9,12,37,44
24,1,42,12,39
17,26,11,20,5
8,49,30,38,33
48,24,35,20,5
48,41,19,45,11
33,2,27,5,23
33,35,21,6,47
27,49,11,12,35
16,42,44,29,38
16,36,42,20,13
16,33,34,44,6
40,35,3,36,39
9,18,11,21,38
48,19,2,35,28
41,35,37,14,31
32,34,14,6,47
33,2,20,10,39
48,49,26,28,37
24,27,12,38,14
17,10,4,22,15
24,3,21,22,45
3,41,35,28,15
19,44,6,46,23
41,42,21,14,15
8,2,28,46,47
17,10,42,13,37
36,20,5,38,23
9,47,6,46,15
28,25,20,29,31
25,26,36,5,39
35,5,29,22,39
49,43,12,33,1
16,36,20,38,39
41,18,26,38,47
19,11,2,35,4
40,24,10,42,33
41,23,9,25,15
48,41,28,37,30
17,2,47,44,49
33,7,12,29,15
16,8,45,38,47
33,50,11,46,39
49,20,44,46,23
32,1,3,36,29
40,39,44,13,31
1,34,2,18,6
1,18,43,29,17
40,48,18,35,13
