32,33,2,35,5,6,1,34,41,43,44,13,47,48,11,18,22,24,15,29
34,35,5,7,8,44,42,39,12,45,46,15,16,40,18,19,20,14,26,31
33,4,6,39,44,10,43,12,13,46,47,17,18,20,21,22,41,25,15,31
32,33,34,3,36,37,39,44,11,43,2,46,47,17,19,22,23,24,25,27
33,3,36,5,6,39,10,11,45,15,43,18,17,22,23,7,25,26,42,31
3,2,35,36,6,39,8,41,45,46,13,49,19,40,21,23,4,28,29,30
1,2,3,38,33,41,42,11,44,45,46,16,50,18,19,23,25,26,27,35
32,33,2,3,4,38,40,9,42,11,47,27,49,35,22,25,15,36,30,31
48,35,5,38,7,9,11,44,13,14,45,16,18,20,46,22,23,24,27,29
34,36,5,39,9,42,12,2,46,47,49,18,19,21,25,26,44,28,29,4
34,3,36,38,12,47,10,23,44,46,15,49,19,14,22,41,7,25,26,27
32,33,2,3,6,1,9,10,44,13,46,15,34,19,20,14,23,27,29,30
32,33,34,4,37,39,40,41,11,13,47,15,16,20,9,24,36,26,27,5
32,3,36,37,6,7,9,10,14,47,16,49,50,41,20,21,23,24,5,31
34,3,4,9,40,41,10,2,44,13,12,47,48,11,18,19,20,23,36,42
32,1,18,5,6,33,8,41,10,43,44,13,14,15,50,45,7,25,38,30
16,35,37,6,1,8,7,12,47,48,18,3,21,22,23,24,25,26,30,31
1,36,4,33,41,42,39,12,45,13,48,17,19,22,23,24,7,27,28,31
34,35,36,5,6,7,41,42,43,44,2,47,17,18,20,23,4,28,29,30
33,2,35,1,48,40,9,42,44,13,14,8,16,49,19,21,22,23,36,27
1,3,33,39,9,42,11,14,15,48,17,18,19,49,23,24,25,26,29,31
32,33,2,3,38,7,40,41,42,13,45,14,47,48,8,20,23,15,30,16
19,48,11,15,38,7,8,9,10,43,12,45,46,13,16,17,3,36,27,29
1,3,4,5,8,9,10,11,12,13,46,49,50,19,21,22,23,24,28,29
1,2,49,6,7,42,11,44,46,48,17,50,19,21,23,26,27,28,10,30
32,1,35,37,38,7,11,44,45,14,47,18,19,20,21,22,23,39,27,29
32,2,36,37,7,8,42,43,12,46,15,16,17,19,14,4,49,27,30,31
3,36,7,8,41,42,39,12,13,50,17,18,19,20,21,24,25,26,4,31
33,34,3,36,37,38,49,41,10,47,15,16,17,18,19,22,27,28,29,30
2,3,4,37,40,9,10,44,13,15,48,8,50,21,22,23,25,47,28,29
32,48,35,4,6,7,9,43,13,15,16,49,18,3,20,41,22,23,39,29
32,2,3,4,37,39,8,42,43,12,13,47,48,11,18,40,7,26,27,31
34,27,36,5,7,44,10,2,13,45,46,47,16,17,19,14,41,15,29,31
32,33,2,3,5,40,9,12,13,46,15,17,50,21,23,24,28,44,30,37
1,34,36,33,17,40,9,42,47,16,49,30,41,24,25,26,27,28,4,5
32,35,40,38,7,8,11,45,47,48,49,50,19,20,22,23,25,29,30,31
