15,49,3,27,31
32,24,25,21,23
32,18,50,27,45
41,50,19,21,6
48,49,18,28,42
16,9,20,14,12
27,34,23,6,47
45,13,5,14,47
24,17,10,27,38
17,27,21,43,25
40,19,44,13,38
17,27,36,6,39
28,2,12,50,47
10,27,37,46,23
48,1,29,13,23
32,27,20,5,7
16,1,37,45,23
48,16,50,6,39
2,31,4,46,47
16,18,3,28,29
24,1,34,11,45
18,28,21,6,29
32,42,23,46,47
8,1,17,6,7
24,2,35,45,47
16,49,13,46,41
12,4,5,46,7
48,25,15,28,9
8,16,50,28,22
24,49,18,38,33
24,16,36,6,47
33,3,44,35,17
11,18,27,28,6
49,18,21,46,15
16,39,37,30,31
24,34,19,18,15
8,33,18,35,24
8,12,2,36,30
3,32,35,4,37
11,50,3,12,15
32,8,26,14,48
25,46,21,30,37
17,26,43,45,25
8,9,43,28,31
40,17,19,12,5
39,38,37,22,31
48,1,10,47,23
48,49,47,44,33
41,23,5,38,15
16,25,10,4,31
16,49,50,19,24
32,17,13,46,33
32,25,26,19,50
1,11,22,14,43
27,9,2,43,38
8,9,21,14,23
34,3,45,46,37
8,25,18,37,14
40,32,42,4,23
40,2,50,36,42
32,40,3,13,31
8,49,26,27,7
8,9,36,30,16
16,41,12,22,40
3,33,43,44,30
25,19,44,30,47
24,41,28,21,15
10,19,46,22,23
40,10,37,30,39
40,49,9,13,7
33,18,12,46,7
24,2,18,21,47
1,10,4,26,30
50,20,46,14,7
18,11,21,22,37
32,9,36,30,39
48,16,26,35,4
35,50,19,12,29
9,50,43,29,7
48,9,42,27,31
26,35,29,5,13
32,9,10,26,5
19,50,43,4,13
32,50,19,42,31
49,3,45,14,23
8,9,43,4,39
25,50,11,29,15
16,9,34,1,17
8,10,42,13,47
33,12,21,38,47
32,1,26,29,14
8,2,45,21,31
32,28,26,20,12
16,9,26,27,31
32,49,35,36,23
24,41,7,20,31
40,25,18,27,38
16,49,46,14,9
5,19,44,21,45
41,42,23,12,7
40,50,27,46,30
32,3,47,22,23
32,48,35,45,39
49,2,34,37,5
32,50,3,42,38
24,2,4,46,15
8,22,30,46,47
9,2,12,37,13
2,3,28,5,45
8,17,33,13,49
40,17,12,30,32
16,2,20,13,23
8,40,50,6,38
32,19,21,30,29
32,16,34,33,15
49,12,14,38,13
16,9,3,6,47
35,26,11,18,39
32,16,6,22,7
40,41,19,46,14
33,10,19,29,41
3,19,27,29,22
48,8,25,28,23
40,33,18,41,7
40,3,20,21,22
32,27,20,37,14
8,2,11,22,23
9,41,49,38,15
11,32,10,19,25
16,41,50,27,29
24,17,27,29,33
11,10,26,34,38
16,1,41,21,15
23,43,35,12,31
8,2,37,30,21
23,2,19,38,31
2,42,26,38,47
22,11,29,46,45
48,42,43,28,15
8,9,47,38,23
24,17,19,13,7
23,31,39,22,15
40,30,19,13,6
9,26,3,20,28
24,19,35,45,13
27,34,19,45,46
40,9,2,19,23
32,50,19,18,7
1,42,10,22,17
23,45,19,5,47
18,21,13,14,15
48,26,19,28,50
41,14,27,21,6
48,49,30,37,14
32,41,18,37,47
26,13,12,10,47
18,43,28,5,46
8,2,27,21,6
17,26,44,22,20
17,19,12,14,25
24,15,21,6,47
1,26,19,22,49
24,41,35,13,22
33,3,4,37,36
24,36,10,12,39
16,33,29,46,40
41,2,45,30,7
48,40,21,46,49
40,9,2,21,38
16,18,29,45,7
33,2,3,50,46
47,15,12,6,31
8,32,19,13,11
40,17,3,20,30
41,34,27,14,35
24,12,36,29,22
10,41,2,3,13
32,18,10,11,45
32,12,19,44,37
23,41,35,38,39
37,43,28,45,13
24,48,3,37,47
24,1,10,28,7
16,9,11,20,38
41,42,3,36,15
33,50,29,37,21
8,19,36,37,14
17,34,26,45,47
7,10,43,36,31
3,25,19,21,22
16,8,31,38,39
16,41,23,48,31
24,43,13,38,47
8,20,4,16,17
24,9,18,19,44
32,49,2,11,14
2,42,18,12,21
8,26,3,21,31
16,17,35,13,25
50,39,5,13,23
35,3,14,38,37
24,40,41,29,5
11,41,26,19,6
16,49,19,21,45
25,35,12,37,23
8,27,28,21,46
8,24,50,27,4
40,12,26,28,5
30,36,5,22,31
32,1,45,8,13
32,15,20,37,5
48,42,11,5,7
48,42,35,22,46
43,35,36,22,31
41,43,29,35,33
48,9,2,12,10
16,48,42,43,38
50,43,28,22,47
48,41,36,14,38
8,33,11,27,7
24,25,42,6,39
8,19,43,27,31
30,27,6,46,47
31,2,11,22,7
16,27,20,22,31
19,1,35,12,30
34,2,45,30,13
40,34,19,4,45
9,2,19,36,50
9,43,46,38,15
32,2,19,12,29
41,18,31,5,37
33,26,45,21,1
17,7,20,45,47
40,41,4,21,15
32,40,44,30,17
1,27,5,14,7
16,25,50,4,14
41,19,21,13,7
16,49,18,6,14
12,26,19,28,22
33,10,44,6,47
33,34,39,4,23
8,1,18,27,30
39,36,21,6,23
32,16,41,38,39
3,33,42,11,39
1,19,36,30,20
48,32,3,37,23
8,18,35,6,31
41,12,17,14,15
24,28,44,22,4
25,34,43,37,39
35,10,3,37,13
33,27,44,21,9
32,49,3,29,11
49,18,31,5,29
24,18,47,2,39
9,42,35,33,25
48,9,26,50,30
33,43,9,13,15
17,2,27,41,9
8,34,3,14,31
44,20,29,30,47
42,18,22,46,30
20,10,36,50,44
25,17,46,14,33
27,16,35,36,15
24,1,26,43,7
19,24,34,11,39
27,49,3,21,41
4,34,43,36,7
18,44,30,46,39
8,19,34,39,47
33,34,42,45,13
40,2,11,4,15
34,26,43,36,29
41,34,27,30,31
32,2,39,38,15
49,44,37,22,25
48,17,12,21,31
48,16,26,5,47
19,2,3,4,14
40,50,11,22,23
48,34,27,29,7
8,47,38,6,13
3,10,27,20,13
19,3,4,6,47
8,50,11,5,38
8,9,27,46,31
16,25,4,14,36
49,2,50,46,1
1,43,22,38,41
50,46,12,29,14
8,25,38,29,24
40,1,19,33,23
41,2,3,6,31
40,50,5,13,15
32,44,28,14,7
1,31,37,6,39
16,13,21,37,47
25,35,21,6,29
8,48,35,11,47
32,18,11,36,31
25,42,20,34,46
23,9,26,7,1
33,39,25,5,17
49,43,36,38,23
33,42,1,6,47
1,34,27,36,47
7,17,19,36,25
40,9,44,32,39
1,34,35,20,38
17,18,45,30,37
32,49,50,45,15
18,11,21,22,47
41,26,28,18,46
33,18,35,20,39
2,18,23,21,47
41,44,22,14,39
10,46,37,30,15
1,10,14,6,7
24,1,34,4,50
12,44,28,38,39
26,36,29,30,13
48,40,43,20,15
1,3,13,46,31
1,2,43,21,38
21,50,28,13,5
40,9,27,21,45
25,10,26,29,15
43,3,13,35,23
48,3,4,14,38
34,27,4,29,45
40,41,45,38,31
41,10,23,20,39
41,3,45,6,47
49,10,35,1,23
33,11,20,9,47
32,1,2,22,14
17,26,2,18,47
48,41,43,21,45
16,18,28,38,23
9,35,44,29,12
40,24,19,27,15
16,31,42,11,39
17,26,5,30,25
49,34,43,26,15
17,43,9,41,47
32,8,42,10,29
40,17,50,28,10
11,48,10,43,37
8,34,12,37,6
16,33,39,30,17
40,24,43,28,22
32,1,20,22,9
7,47,43,45,13
17,35,5,14,9
49,26,41,37,23
20,11,28,29,15
17,50,44,2,47
1,10,43,13,21
16,40,18,38,7
8,49,50,20,46
25,41,4,49,33
48,41,34,8,15
32,46,22,14,5
19,41,42,43,23
40,41,11,13,33
33,18,19,12,31
32,26,3,37,39
40,49,34,35,44
16,10,35,18,39
17,26,19,6,15
32,9,18,8,49
49,27,4,35,25
33,42,31,35,47
10,36,30,22,39
32,17,14,38,31
10,18,12,21,5
25,18,4,46,14
48,49,27,4,47
8,42,12,13,22
49,34,35,21,15
24,48,11,46,39
16,50,11,4,18
39,50,3,26,31
33,10,18,5,7
50,11,44,46,39
44,11,20,22,46
11,1,26,27,9
17,18,30,38,15
24,11,3,21,45
16,44,35,4,31
9,18,28,14,25
32,49,7,43,39
16,48,27,4,21
24,8,34,2,14
18,43,36,38,31
48,1,20,29,7
35,28,38,14,31
1,45,3,29,15
49,50,43,26,31
40,19,28,46,31
32,8,50,10,22
29,36,21,6,15
25,42,43,36,44
24,25,2,36,13
49,43,28,14,39
24,25,26,11,15
33,18,11,36,50
15,2,35,18,39
48,25,11,21,45
1,34,11,26,21
24,1,35,14,47
40,26,5,45,23
8,49,42,4,13
8,11,46,14,22
26,11,4,22,31
32,48,26,46,25
42,12,29,6,37
17,42,22,6,47
17,42,35,38,30
24,17,11,20,15
10,3,28,18,13
41,26,50,21,15
49,50,28,37,29
3,9,43,12,30
40,10,6,14,7
49,19,4,41,25
32,18,28,2,7
9,35,45,6,17
49,34,30,46,47
41,35,44,5,38
32,41,34,36,23
19,17,39,36,31
11,1,35,36,23
44,9,20,37,39
24,9,31,30,47
31,39,3,28,15
9,35,6,30,5
11,26,42,34,5
49,18,27,10,31
17,49,3,5,21
40,42,28,37,23
40,19,21,22,31
3,1,19,30,22
31,33,3,28,15
11,19,45,46,37
24,12,42,44,46
17,13,38,6,39
1,23,29,38,33
8,2,46,38,31
26,2,44,34,39
20,11,4,28,9
15,33,23,17,7
16,36,5,14,37
49,18,10,30,22
16,14,28,13,46
32,19,26,39,23
32,41,31,14,47
9,34,35,29,38
48,42,28,29,21
32,34,35,20,45
8,9,34,30,17
24,35,10,18,2
40,18,3,4,13
48,40,42,37,22
40,25,11,8,17
16,9,2,14,8
3,43,11,12,5
42,10,43,46,38
14,12,21,30,15
24,41,14,37,6
45,44,5,38,39
33,3,12,13,31
23,1,47,9,7
10,18,36,37,30
1,34,37,14,41
17,18,45,6,1
48,9,3,22,27
8,45,30,22,13
8,49,36,13,15
17,26,15,20,44
27,9,2,35,4
40,25,43,36,14
49,10,27,37,38
9,10,31,44,23
8,2,3,22,7
1,26,44,45,5
7,49,26,43,47
8,47,29,14,21
48,32,3,49,47
40,49,31,44,7
41,26,22,6,15
20,21,13,5,39
36,43,4,46,30
12,18,11,28,37
32,24,26,21,30
48,17,11,21,24
40,16,10,43,36
9,39,22,38,47
16,50,18,44,45
40,3,36,22,39
25,18,11,4,22
16,32,50,21,30
1,10,11,6,46
37,5,45,38,23
32,34,43,4,2
24,1,3,44,22
16,25,27,45,8
24,50,11,46,23
4,26,36,22,47
9,35,29,21,25
16,17,26,36,32
17,2,42,14,7
8,17,50,6,15
16,17,21,5,31
41,23,25,43,15
34,35,13,30,45
32,1,10,13,24
42,22,13,30,31
10,28,34,46,47
41,50,19,1,17
40,32,23,13,21
16,10,18,4,26
40,25,26,35,31
40,24,27,15,39
24,25,34,35,20
40,41,2,36,33
48,35,34,27,39
31,35,34,43,33
40,4,27,28,20
19,49,3,11,15
16,9,6,46,17
32,20,37,38,47
16,24,27,4,17
42,34,19,4,21
48,33,11,38,7
40,50,4,18,15
8,25,4,29,9
8,49,50,44,7
48,6,35,45,46
42,26,2,38,23
8,41,3,4,7
13,19,28,45,39
24,41,18,11,38
9,26,35,50,6
24,8,26,11,13
33,34,19,12,50
24,33,37,22,31
12,43,4,37,23
11,17,35,45,15
42,15,4,13,45
32,2,43,42,47
24,11,29,13,15
16,19,34,3,12
40,34,37,38,31
19,33,26,3,36
31,25,42,23,33
25,11,20,46,14
40,17,35,38,14
3,9,27,12,20
16,1,42,48,39
24,34,43,21,37
26,39,13,46,5
24,17,27,22,47
28,18,21,37,31
42,43,50,30,31
33,18,49,46,9
25,2,31,9,23
41,28,30,6,47
48,24,45,46,17
41,50,35,12,38
33,18,19,4,14
7,31,44,13,47
33,26,43,20,5
48,41,43,12,7
16,25,10,35,23
35,43,28,30,6
32,25,4,16,7
32,19,28,37,46
48,26,19,50,38
34,27,13,46,45
40,4,44,45,46
40,41,18,30,46
16,41,10,20,47
16,50,4,13,30
35,19,6,22,43
33,10,4,38,15
40,8,50,26,30
49,10,27,44,46
40,26,15,18,23
10,31,21,6,23
42,26,35,50,6
1,35,5,46,43
33,34,28,14,36
42,50,44,29,14
25,28,45,14,13
16,48,28,45,36
16,49,35,37,17
16,17,4,12,33
15,43,13,14,47
32,18,12,37,46
33,10,27,42,47
16,50,19,29,23
44,28,14,46,7
33,42,36,37,9
15,34,47,13,5
48,1,14,16,39
8,27,12,6,22
11,33,27,6,23
32,49,50,38,47
43,35,13,22,39
48,50,43,10,46
49,42,11,29,47
16,47,39,29,23
8,33,3,20,29
40,42,10,34,13
41,15,29,22,39
16,40,3,37,30
8,32,18,2,46
40,25,30,37,14
9,2,11,45,37
4,18,36,29,37
32,2,26,22,37
11,33,19,21,22
40,47,36,14,31
40,49,39,30,41
41,10,36,13,46
41,18,43,38,31
17,11,12,45,47
32,17,42,34,31
40,34,27,36,2
1,42,19,21,45
32,10,20,5,13
32,48,3,45,7
40,34,26,2,5
25,19,28,13,22
3,1,11,13,21
24,16,46,37,22
49,12,21,6,17
40,2,50,46,39
24,33,26,21,46
38,18,35,37,30
16,17,10,3,12
31,36,35,28,15
16,32,27,30,14
16,25,13,38,39
16,9,10,28,14
24,50,20,37,6
8,25,43,13,30
40,1,27,29,3
50,4,29,14,7
32,42,43,26,14
8,32,34,4,7
9,10,43,38,47
10,45,20,13,29
17,36,21,30,13
8,18,3,29,30
33,42,36,26,23
9,19,20,5,31
32,49,18,19,38
8,9,44,1,31
8,36,19,28,3
12,43,28,5,22
49,2,27,36,29
49,7,14,38,25
8,41,34,27,46
41,35,43,38,49
2,3,29,37,23
41,42,37,30,23
48,33,18,29,40
49,18,7,46,39
22,43,45,30,7
8,43,37,6,47
11,17,26,27,28
24,8,35,6,40
4,19,36,43,17
9,10,3,22,33
3,44,26,19,20
8,48,21,22,15
16,17,11,4,38
48,41,42,38,8
11,42,27,22,15
41,44,12,29,33
50,17,42,35,18
42,31,13,10,7
33,26,20,46,15
40,50,35,36,13
33,34,30,6,9
17,18,3,22,39
48,41,18,43,44
1,10,45,50,7
40,35,5,30,31
48,44,18,19,4
16,3,2,43,7
19,1,34,11,47
11,42,3,21,46
8,48,18,5,14
4,10,3,28,21
41,11,28,37,47
20,44,1,14,39
17,19,44,21,33
10,19,20,2,7
32,33,15,38,1
48,47,26,31,39
40,33,10,20,45
20,34,35,4,29
25,50,42,13,39
40,20,42,12,47
1,26,12,13,39
48,9,19,12,41
27,18,23,13,5
41,10,13,29,23
41,27,21,37,7
17,3,4,33,44
49,42,18,21,30
31,9,27,24,15
26,10,19,5,14
9,23,17,22,7
9,43,12,46,33
17,33,38,22,7
41,3,12,14,46
16,28,11,4,29
16,39,34,47,7
1,2,36,10,17
48,1,28,20,44
17,20,22,30,49
33,50,27,12,31
40,1,26,20,45
48,34,2,12,29
17,26,27,13,41
33,2,15,50,9
32,25,42,43,40
16,10,29,6,7
19,43,21,22,47
31,5,29,46,45
48,8,50,36,38
24,10,26,29,13
32,10,28,37,23
48,15,19,1,31
8,31,50,19,47
50,38,6,46,5
32,8,10,11,31
32,40,26,19,41
32,50,19,28,46
16,20,4,22,40
31,49,27,16,9
48,49,42,20,30
24,40,37,30,23
49,34,25,50,17
17,2,9,5,47
41,26,1,21,9
9,42,27,10,39
33,18,11,46,15
36,27,20,6,25
16,2,27,4,47
28,19,4,45,23
27,17,3,20,5
3,42,11,10,7
28,11,20,30,25
24,9,27,45,14
17,26,36,14,49
49,10,11,2,21
16,2,11,21,7
3,41,11,35,17
36,18,27,4,22
40,9,44,13,33
48,34,44,5,46
48,25,29,14,41
8,17,41,22,47
8,33,45,22,13
9,29,36,21,37
11,43,20,22,15
8,41,22,30,23
48,27,26,11,5
23,21,5,38,13
16,33,3,14,31
23,49,35,45,15
9,2,31,25,39
46,11,38,22,45
33,10,9,2,39
17,43,45,6,47
48,28,34,20,4
35,26,15,28,23
9,2,50,29,17
48,18,11,10,7
41,26,11,42,22
40,16,13,46,23
25,42,30,22,38
25,26,4,6,46
47,26,39,28,7
27,48,18,35,21
25,26,35,45,38
40,26,11,36,39
24,40,50,13,30
41,43,44,6,22
44,17,20,5,47
33,34,12,50,28
24,35,29,45,39
48,9,43,20,16
8,34,11,28,6
8,40,42,37,14
41,18,10,14,47
19,41,42,11,7
40,2,35,20,29
19,1,2,27,36
50,27,20,42,23
16,2,26,21,47
24,41,34,3,6
32,9,2,45,30
40,49,34,13,45
25,34,12,38,39
8,40,42,33,39
24,49,34,27,31
27,4,31,20,7
8,32,43,5,22
25,26,36,18,15
24,33,50,3,48
36,42,20,14,31
41,26,34,5,38
10,43,4,2,14
4,43,12,38,7
8,16,50,19,12
32,10,21,45,7
40,8,34,43,5
48,16,34,22,31
48,10,5,14,31
32,9,17,37,31
48,33,4,37,31
27,19,2,11,37
16,24,12,4,33
34,38,36,45,46
40,17,41,33,31
24,33,47,5,29
20,43,12,28,23
27,33,50,11,46
33,50,2,38,9
8,17,20,48,7
49,19,20,6,35
24,8,3,13,1
1,23,38,6,37
32,41,50,28,23
48,8,18,44,6
8,1,10,17,47
34,1,10,27,21
27,9,2,3,6
40,33,10,42,22
24,50,47,45,21
25,50,6,29,14
40,17,23,22,47
42,47,28,5,23
24,25,2,21,15
16,10,28,29,15
12,35,28,4,25
7,33,34,35,39
24,49,10,28,9
48,8,38,14,5
48,8,26,6,41
11,16,42,19,15
48,9,22,14,33
17,18,50,29,47
48,17,4,14,31
24,16,44,37,48
24,1,42,11,30
32,50,23,21,31
16,32,41,21,49
41,18,20,50,31
18,4,34,30,5
7,9,47,41,1
17,42,13,30,25
41,43,36,22,6
17,30,44,14,38
41,44,29,22,1
42,23,36,13,7
26,38,44,30,46
40,17,35,5,39
16,18,19,30,47
48,19,45,38,23
20,50,11,44,15
40,42,46,30,23
20,18,44,9,25
32,33,37,24,49
