1,34,35,17,5,6,33,42,43,12,13,46,49,50,22,23,24,7,26,36
32,1,34,4,5,6,11,13,46,47,16,49,50,19,21,24,25,31,29,37
3,4,37,49,10,11,12,50,47,48,43,29,35,20,24,39,27,28,42,5
32,33,34,3,4,5,39,9,42,43,12,45,14,47,11,21,7,36,29,30
3,1,35,4,5,33,40,11,45,14,16,19,20,21,22,23,36,26,27,28
32,1,2,4,5,16,17,41,13,14,47,48,49,18,19,20,22,24,26,29
1,34,3,17,37,39,40,9,44,45,14,47,8,18,20,49,15,28,29,5
48,2,35,37,17,41,11,44,13,46,15,16,49,50,24,25,27,28,30,31
2,50,36,38,8,11,12,45,46,15,48,17,18,19,20,4,28,29,30,31
34,3,4,5,6,39,40,41,10,11,12,2,14,16,50,46,22,25,30,31
32,2,4,5,38,8,9,43,12,45,14,15,18,20,22,24,26,37,30,31
1,34,35,39,8,42,7,12,45,46,11,16,40,3,20,21,22,24,25,30
1,3,37,6,39,11,13,46,45,48,49,18,20,14,43,23,24,26,27,31
2,34,36,5,39,41,42,18,44,13,46,47,49,50,19,9,43,23,26,10
32,16,45,3,36,1,47,43,13,15,48,17,35,21,22,25,24,4,27,31
33,34,3,5,38,39,8,10,11,44,2,46,47,16,40,50,35,20,26,31
1,45,3,36,5,38,40,9,43,44,13,47,11,17,35,34,25,27,30,16
48,34,35,37,39,41,42,23,14,47,16,20,46,9,24,25,15,29,30,31
33,2,35,36,6,38,42,13,47,18,3,20,21,24,26,37,28,10,30,31
32,33,4,5,1,40,41,10,43,50,14,47,48,18,19,24,27,28,29,31
32,33,2,35,36,1,40,41,42,7,44,45,16,8,21,24,25,26,28,30
32,33,36,37,6,9,43,12,45,14,15,49,18,20,24,25,27,28,29,5
1,3,4,37,6,7,40,41,42,39,45,46,47,16,17,19,43,36,30,31
2,35,4,5,6,39,41,43,45,46,47,48,18,20,14,23,15,29,30,31
2,3,4,38,6,39,40,41,42,43,12,13,48,18,19,21,22,24,27,30
32,1,2,35,49,6,39,8,41,43,44,45,12,47,48,17,20,24,31,5
1,2,3,36,39,9,11,12,45,14,44,48,17,19,20,21,23,7,29,31
16,34,37,6,40,12,42,11,29,13,14,15,48,46,45,24,25,28,10,2
48,34,3,4,38,33,43,44,13,46,47,11,19,1,24,2,26,15,16,31
32,1,34,3,4,38,39,12,13,46,15,16,49,19,20,17,26,47,29,31
32,48,34,3,4,38,15,10,44,46,47,16,17,50,35,22,25,27,28,30
34,43,36,5,7,8,9,10,11,44,45,13,49,50,3,24,26,27,29,30
33,3,4,6,1,9,10,7,44,46,15,17,20,14,22,41,24,25,26,27
32,48,2,3,4,37,6,8,11,13,14,45,34,17,50,19,21,26,27,30
33,43,36,6,38,39,40,9,11,45,47,16,17,50,19,20,23,26,30,31
32,2,4,5,6,7,42,43,44,50,16,17,18,20,23,39,27,29,30,37
32,1,2,3,38,33,40,10,11,45,49,18,35,20,21,26,27,29,30,31
33,2,17,37,6,7,40,41,43,34,14,47,49,19,20,36,26,28,29,30
1,35,36,5,38,8,10,43,12,14,15,48,17,18,19,21,25,27,29,37
1,2,6,36,37,38,33,31,9,42,43,46,16,17,50,14,7,26,27,21
1,2,35,36,37,39,9,11,12,13,46,45,48,50,41,24,33,28,30,5
1,34,35,36,5,6,39,8,41,10,2,14,50,42,20,21,9,24,4,29
48,4,5,6,39,8,10,43,44,13,46,47,16,17,50,25,15,28,29,31
1,3,37,35,33,40,41,10,43,45,47,11,49,18,19,22,23,25,26,30
2,43,38,39,8,41,23,12,14,15,11,50,20,21,9,25,26,27,29,30
1,3,4,37,7,40,10,43,13,46,47,16,17,20,21,23,25,49,27,42
19,18,11,36,8,9,42,43,12,13,48,17,50,35,20,24,4,26,10,2
32,2,35,4,37,6,17,9,42,43,12,14,11,49,18,20,22,27,28,30
32,33,11,37,38,7,40,46,13,45,14,47,48,49,20,21,22,23,26,15
32,2,47,49,38,39,41,10,7,44,45,14,15,16,17,20,12,27,30,31
16,2,4,33,38,1,40,9,50,46,45,48,17,18,22,23,47,29,30,31
32,1,2,3,36,5,39,10,12,42,44,47,48,49,18,26,27,28,29,31
32,1,33,8,41,10,39,12,14,15,16,49,18,19,23,24,25,47,28,29
32,33,2,50,5,7,42,11,44,45,14,16,34,18,19,20,24,28,29,30
