33,34,35,36,37,38,40,44,10,12,2,13,16,17,20,21,25,28,29,30
34,4,37,39,9,42,43,12,2,14,15,49,50,46,22,23,25,44,29,30
32,33,34,35,4,6,17,40,41,10,18,45,14,8,50,20,46,9,24,26
34,35,4,5,39,9,10,14,29,17,18,3,20,22,24,27,28,42,30,31
2,35,36,6,7,40,10,39,44,14,47,49,18,42,20,46,22,26,29,30
33,34,35,4,5,38,1,41,42,11,13,16,19,20,23,24,39,6,27,30
33,2,3,36,7,41,11,12,13,34,17,18,35,20,21,22,9,24,4,27
33,34,3,4,5,48,42,39,12,16,43,20,1,22,24,36,27,29,7,31
34,4,6,38,49,40,31,42,11,12,14,48,17,37,19,23,24,27,29,5
32,33,34,35,4,38,41,42,11,2,14,47,48,17,19,22,23,24,25,31
32,33,2,3,5,6,17,40,11,12,13,14,45,49,18,27,28,29,30,31
32,33,35,4,5,38,1,40,9,42,14,48,17,8,23,24,25,27,30,31
1,3,36,37,38,39,9,10,7,12,45,14,15,16,19,22,25,26,28,31
33,2,35,1,40,12,42,11,44,13,46,47,34,49,3,7,25,27,28,30
32,33,3,4,38,17,9,42,15,48,27,50,41,21,22,23,24,26,47,31
32,16,35,1,37,49,41,11,44,14,15,48,17,19,21,22,23,25,28,39
34,3,36,5,6,7,40,38,42,43,2,8,16,11,20,17,22,24,39,27
32,48,3,36,49,10,11,45,14,47,16,43,19,20,21,46,15,28,42,31
2,35,36,37,6,7,40,41,11,50,48,17,18,19,20,21,22,28,30,5
1,34,4,8,11,12,45,46,47,16,49,50,19,40,23,25,26,15,28,31
33,1,6,38,49,41,10,43,47,17,19,9,21,22,23,7,25,28,29,31
32,34,35,36,5,6,40,12,2,44,50,46,48,17,18,21,24,26,38,31
2,3,36,6,38,39,8,41,42,13,45,46,47,17,22,24,25,27,10,4
32,48,2,3,36,37,41,42,43,13,46,16,49,50,24,25,26,28,29,4
33,34,36,37,6,1,8,12,11,44,14,47,40,18,19,46,25,26,27,30
33,18,7,9,10,43,44,45,46,16,50,19,20,22,23,2,25,28,39,31
32,1,2,36,5,6,33,40,9,10,11,44,45,16,17,42,8,24,29,37
16,3,36,6,7,8,9,39,12,45,14,47,48,49,20,21,22,24,29,30
34,43,4,37,6,7,40,38,11,2,46,15,17,50,19,26,27,28,29,5
33,34,37,38,39,40,42,2,12,45,14,48,8,18,21,23,24,25,26,28
3,33,35,37,6,49,8,12,44,18,13,17,50,19,9,24,26,29,30,31
1,34,43,36,5,7,9,11,12,2,15,48,49,21,22,23,24,25,26,37
33,2,27,4,5,6,7,10,45,15,17,1,22,24,25,26,47,29,30,31
33,2,1,37,6,49,38,41,10,7,44,13,14,8,50,19,22,24,25,27
32,1,36,37,6,49,41,11,45,16,17,50,9,21,22,23,24,4,25,7
16,35,4,38,1,40,42,8,45,47,48,49,20,22,24,25,26,29,30,31
32,1,34,35,5,38,17,8,41,44,46,40,19,21,23,24,25,27,28,30
48,45,3,6,7,41,10,43,13,47,11,18,35,21,2,25,26,27,42,30
32,33,2,43,36,4,38,40,10,11,13,47,49,18,20,22,23,25,30,31
33,2,3,1,38,48,9,42,11,18,47,16,50,19,21,7,26,27,28,29
1,36,37,7,8,9,10,11,44,47,48,49,19,20,22,24,4,28,29,31
3,1,2,35,4,37,33,41,17,7,44,47,48,49,18,19,21,23,36,15
32,1,2,3,36,38,33,8,42,43,12,14,15,48,17,20,7,24,25,30
1,33,35,4,37,38,39,8,41,42,7,44,18,14,43,50,12,21,22,23
2,3,4,5,38,8,41,10,11,14,15,40,19,21,23,6,28,42,30,31
1,34,35,36,38,7,10,12,2,46,45,18,19,20,14,22,24,26,28,30
32,2,35,4,5,38,49,41,10,44,14,16,17,18,20,22,24,36,26,30
35,2,3,4,6,1,42,7,12,13,48,11,19,20,23,26,27,28,10,30
1,33,35,4,37,6,39,12,42,43,44,45,17,3,21,22,7,27,28,32
33,11,4,7,40,9,42,43,44,50,46,15,8,18,19,20,14,22,41,21
33,3,36,37,6,40,41,10,14,9,16,49,18,20,46,22,23,4,26,5
32,33,2,3,4,38,6,1,41,7,12,47,44,19,20,21,36,27,28,29
32,45,43,4,37,38,39,40,9,11,44,13,46,15,16,50,18,36,6,28
2,3,4,37,38,49,40,41,10,15,16,8,50,35,25,21,23,36,28,30
34,35,4,6,9,10,13,46,48,49,50,19,20,21,22,23,24,27,30,31
32,49,7,42,43,12,45,46,48,17,50,19,20,21,23,24,26,28,10,30
32,1,2,35,36,5,6,9,12,50,14,47,48,18,21,22,4,25,15,30
33,3,1,5,38,49,40,9,43,13,45,48,17,18,11,23,24,27,28,16
32,1,3,37,6,7,40,41,12,45,15,13,19,20,21,22,9,24,29,35
32,48,2,36,37,38,40,9,10,34,46,15,16,8,21,41,25,47,28,30
33,34,5,38,1,44,10,2,12,45,15,16,17,20,22,24,25,6,27,31
32,1,3,36,6,38,7,8,41,43,12,45,13,11,17,22,23,39,29,30
32,1,11,5,33,47,43,45,14,13,17,20,46,22,23,24,27,21,29,31
45,11,36,37,7,41,39,12,13,15,48,18,19,20,21,24,4,26,27,28
32,1,3,36,38,39,9,10,43,45,14,15,17,18,19,23,25,47,28,30
32,34,4,37,7,8,9,10,44,13,14,48,18,19,21,41,36,26,28,42
33,2,3,5,6,7,9,42,11,47,17,37,19,43,41,24,25,29,30,31
2,27,5,6,9,18,13,46,15,48,50,3,20,22,23,24,47,29,30,37
32,1,34,43,5,6,39,8,42,7,12,45,46,17,19,20,25,33,28,30
32,33,2,3,5,6,40,10,43,13,45,47,48,34,18,21,23,15,30,37
1,2,3,37,38,7,42,45,46,15,48,18,20,23,24,26,27,29,30,31
32,48,34,35,33,7,8,44,43,12,46,16,19,20,14,22,9,25,26,39
33,34,35,4,40,6,8,44,11,12,2,47,49,18,20,21,23,13,29,30
32,48,2,43,36,38,39,41,10,11,12,47,16,1,20,21,9,25,30,31
32,1,34,11,37,8,10,43,12,45,14,15,48,19,20,26,27,28,13,31
1,35,36,47,42,11,12,45,46,15,16,49,50,21,22,24,4,27,28,29
1,2,35,4,6,40,9,11,12,13,47,50,19,20,22,23,25,26,28,36
32,33,34,43,37,38,48,40,9,23,14,15,16,18,19,20,21,41,24,27
2,43,4,6,7,41,11,12,45,14,15,16,49,50,19,22,36,26,28,31
33,3,1,37,6,39,40,41,44,13,14,15,16,20,23,25,26,47,5,31
33,2,3,5,6,7,9,10,11,44,45,14,16,50,19,46,22,23,26,29
1,34,4,33,7,40,44,39,12,13,46,15,16,50,20,23,24,25,28,30
33,2,36,37,7,40,41,12,50,46,8,49,18,19,21,22,26,29,30,31
35,50,5,38,33,8,10,44,13,46,29,17,18,19,20,23,25,27,42,30
32,11,36,6,38,41,43,12,45,46,47,16,17,35,23,24,25,15,30,31
33,34,3,4,7,8,9,42,43,2,14,13,16,40,18,17,25,26,27,31
